rollback,group_id,scen_num,sample_num,capacity_multiplier,trigger_activated,exp_name,infected_cumul,crit_det_cumul,hosp_det_cumul,death_det_cumul,hosp_det,Ki_t,crit_det,date,new_infected,new_crit_det,new_hosp_det,new_death_det,reopen,delay,reopen_fct,reopen_fct2,rollback_fct,capacity_multiplier_fct,capacity_multiplier_fct2,date_peak,crit_det_peak,triggerDate,N_no_trigger,N_trigger,perc_trigger,rt_lower,rt_median,rt_upper,pop,capacity,rel_occupancy,capacity_per10000,crit_det_per10000,new_infected_per10000,rel_occupancy_peak,time_since_reopen,time_to_peak_after_reopen,time_to_trigger_after_reopen,time_since_trigger,time_to_peak_after_trigger,scen_id
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,310196,4407,12731,3223,218,0.099441,107,2020-09-01,,,,,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,,,,2456274,516,0.207364341085271,2.10074283243645,0.43561915323779,,1.36240310077519,0,107.753130590339,60.2432915921316,-60,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,311094,4418,12785,3236,224,0.099441,102,2020-09-02,898,11,54,13,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,,,,2456274,516,0.197674418604651,2.10074283243645,0.415263118039763,3.65594392156575,1.36240310077519,1,107.753130590339,60.2432915921316,-59,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,311994,4430,12831,3243,225,0.099441,107,2020-09-03,900,12,46,7,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,,,,2456274,516,0.207364341085271,2.10074283243645,0.43561915323779,3.66408633564497,1.36240310077519,2,107.753130590339,60.2432915921316,-58,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,312889,4440,12882,3255,233,0.099441,103,2020-09-04,895,10,51,12,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,,,,2456274,516,0.199612403100775,2.10074283243645,0.419334325079368,3.64373030044694,1.36240310077519,3,107.753130590339,60.2432915921316,-57,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,313750,4457,12917,3267,214,0.099441,102,2020-09-05,861,17,35,12,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,,,,2456274,516,0.197674418604651,2.10074283243645,0.415263118039763,3.50530926110035,1.36240310077519,4,107.753130590339,60.2432915921316,-56,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,314669,4476,12967,3284,211,0.099441,100,2020-09-06,919,19,50,17,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,,,,2456274,516,0.193798449612403,2.10074283243645,0.407120703960552,3.74143926939747,1.36240310077519,5,107.753130590339,60.2432915921316,-55,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,315566,4493,13015,3295,214,0.117181503,103,2020-09-07,897,17,48,11,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.13825406046161,1.17751241353864,1.21766324062552,2456274,516,0.199612403100775,2.10074283243645,0.419334325079368,3.65187271452615,1.36240310077519,6,107.753130590339,60.2432915921316,-54,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,316401,4505,13082,3305,230,0.117181503,100,2020-09-08,835,12,67,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.12316532653067,1.16129539264385,1.2002623564632,2456274,516,0.193798449612403,2.10074283243645,0.407120703960552,3.39945787807061,1.36240310077519,7,107.753130590339,60.2432915921316,-53,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,317292,4516,13131,3319,235,0.117181503,95,2020-09-09,891,11,49,14,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.10897928854282,1.14618951998881,1.18422295036186,2456274,516,0.184108527131783,2.10074283243645,0.386764668762524,3.62744547228852,1.36240310077519,8,107.753130590339,60.2432915921316,-52,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,318202,4535,13183,3327,234,0.117181503,105,2020-09-10,910,19,52,8,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.09548993529595,1.13172682506081,1.16875414623422,2456274,516,0.203488372093023,2.10074283243645,0.427476739158579,3.70479840604102,1.36240310077519,9,107.753130590339,60.2432915921316,-51,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,319124,4553,13230,3340,219,0.117181503,103,2020-09-11,922,18,47,13,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.08193052481377,1.11742445212794,1.15372423769932,2456274,516,0.199612403100775,2.10074283243645,0.419334325079368,3.75365289051629,1.36240310077519,10,107.753130590339,60.2432915921316,-50,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,320064,4565,13271,3356,215,0.117181503,94,2020-09-12,940,12,41,16,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.06977353361517,1.10445796203086,1.13999593536411,2456274,516,0.182170542635659,2.10074283243645,0.382693461722919,3.82693461722919,1.36240310077519,11,107.753130590339,60.2432915921316,-49,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,321984,4597,13368,3388,206,0.117181503,90,2020-09-13,932,14,45,17,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.05978786413643,1.09368640020621,1.12845789289967,2456274,516,0.174418604651163,2.10074283243645,0.366408633564497,3.79436496091234,1.36240310077519,12,107.753130590339,60.2432915921316,-48,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,323045,4607,13414,3402,200,0.134922006,85,2020-09-14,1061,10,46,14,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.05432264047648,1.08784337153026,1.12201006899846,2456274,516,0.164728682170543,2.10074283243645,0.346052598366469,4.31955066902145,1.36240310077519,13,107.753130590339,60.2432915921316,-47,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,324025,4623,13465,3416,202,0.134922006,85,2020-09-15,980,16,51,14,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.05381759135379,1.08678441264527,1.1204575849656,2456274,516,0.164728682170543,2.10074283243645,0.346052598366469,3.98978289881341,1.36240310077519,14,107.753130590339,60.2432915921316,-46,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,325097,4639,13525,3427,213,0.134922006,88,2020-09-16,1072,16,60,11,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.05959917728243,1.09233777483346,1.12571495585931,2456274,516,0.170542635658915,2.10074283243645,0.358266219485286,4.36433394645711,1.36240310077519,15,107.753130590339,60.2432915921316,-45,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,326133,4652,13565,3442,209,0.134922006,86,2020-09-17,1036,13,40,15,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.0708140634474,1.10343321122997,1.13670816242622,2456274,516,0.166666666666667,2.10074283243645,0.350123805406074,4.21777049303132,1.36240310077519,16,107.753130590339,60.2432915921316,-44,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,327197,4670,13623,3450,208,0.134922006,96,2020-09-18,1064,18,58,8,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.08633927999289,1.11892666127308,1.15215931318282,2456274,516,0.186046511627907,2.10074283243645,0.39083587580213,4.33176429014027,1.36240310077519,17,107.753130590339,60.2432915921316,-43,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,328342,4689,13682,3465,213,0.134922006,98,2020-09-19,1145,19,59,15,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.10419383881707,1.13670108859902,1.16975136268963,2456274,516,0.189922480620155,2.10074283243645,0.398978289881341,4.66153206034832,1.36240310077519,18,107.753130590339,60.2432915921316,-42,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,329484,4699,13735,3482,224,0.134922006,87,2020-09-20,1142,10,53,17,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.12116228758544,1.15348183514181,1.18635170629313,2456274,516,0.168604651162791,2.10074283243645,0.35419501244568,4.6493184392295,1.36240310077519,19,107.753130590339,60.2432915921316,-41,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,330661,4713,13792,3492,235,0.152662509,89,2020-09-21,1177,14,57,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.13637013787324,1.1683579452522,1.20093654623744,2456274,516,0.172480620155039,2.10074283243645,0.362337426524891,4.79181068561569,1.36240310077519,20,107.753130590339,60.2432915921316,-40,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,331866,4734,13842,3502,224,0.152662509,96,2020-09-22,1205,21,50,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.14802085849915,1.17954652620218,1.21163521060332,2456274,516,0.186046511627907,2.10074283243645,0.39083587580213,4.90580448272465,1.36240310077519,21,107.753130590339,60.2432915921316,-39,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,333095,4751,13907,3512,230,0.152662509,101,2020-09-23,1229,17,65,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.15572446168614,1.18675537072886,1.21835847212613,2456274,516,0.195736434108527,2.10074283243645,0.411191911000157,5.00351345167518,1.36240310077519,22,107.753130590339,60.2432915921316,-38,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,334390,4767,13975,3522,242,0.152662509,106,2020-09-24,1295,16,68,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.15920067452704,1.18959118668792,1.22056550407878,2456274,516,0.205426356589147,2.10074283243645,0.431547946198185,5.27221311628914,1.36240310077519,23,107.753130590339,60.2432915921316,-37,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,335734,4790,14042,3531,241,0.152662509,116,2020-09-25,1344,23,67,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.15825832250089,1.18807490991209,1.21831771727785,2456274,516,0.224806201550388,2.10074283243645,0.47226001659424,5.47170226122981,1.36240310077519,24,107.753130590339,60.2432915921316,-36,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,337107,4799,14095,3547,236,0.152662509,107,2020-09-26,1373,9,53,16,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.15492757773597,1.18411151547995,1.21368689200131,2456274,516,0.207364341085271,2.10074283243645,0.43561915323779,5.58976726537837,1.36240310077519,25,107.753130590339,60.2432915921316,-35,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,338534,4821,14155,3554,237,0.152662509,121,2020-09-27,1427,22,60,7,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.15062545928825,1.17905795493991,1.20787990614803,2456274,516,0.234496124031008,2.10074283243645,0.492616051792268,5.80961244551707,1.36240310077519,26,107.753130590339,60.2432915921316,-34,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,340004,4835,14233,3566,264,0.170403012,120,2020-09-28,1470,14,78,12,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.14662694098869,1.17445032134015,1.20275733947092,2456274,516,0.232558139534884,2.10074283243645,0.488544844752662,5.98467434822011,1.36240310077519,27,107.753130590339,60.2432915921316,-33,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,341508,4851,14303,3575,267,0.170403012,125,2020-09-29,1504,16,70,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.14370300009768,1.17089921577974,1.19856054195768,2456274,516,0.242248062015504,2.10074283243645,0.50890087995069,6.1230953875667,1.36240310077519,28,107.753130590339,60.2432915921316,-32,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,343005,4872,14370,3594,275,0.170403012,121,2020-09-30,1497,21,67,19,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.14124803713791,1.16784870495291,1.19481387237892,2456274,516,0.234496124031008,2.10074283243645,0.492616051792268,6.09459693828946,1.36240310077519,29,107.753130590339,60.2432915921316,-31,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,344701,4885,14447,3607,301,0.170403012,119,2020-10-01,1696,13,77,13,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.13913403373758,1.165215630218,1.19166364948042,2456274,516,0.23062015503876,2.10074283243645,0.484473637713056,6.90476713917096,1.36240310077519,30,107.753130590339,60.2432915921316,-30,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,348255,4942,14609,3642,326,0.170403012,133,2020-10-02,1823,30,85,17,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.13703013578517,1.16253088213302,1.1884212876961,2456274,516,0.257751937984496,2.10074283243645,0.541470536267534,7.42181043320086,1.36240310077519,31,107.753130590339,60.2432915921316,-29,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,350117,4962,14677,3655,325,0.170403012,137,2020-10-03,1862,20,68,13,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.13559534168305,1.16061071209879,1.18598403643021,2456274,516,0.265503875968992,2.10074283243645,0.557755364425956,7.58058750774547,1.36240310077519,32,107.753130590339,60.2432915921316,-28,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,352150,4986,14759,3674,325,0.170403012,137,2020-10-04,2033,24,82,19,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.13651497768015,1.1611229935332,1.18603131609039,2456274,516,0.265503875968992,2.10074283243645,0.557755364425956,8.27676391151801,1.36240310077519,33,107.753130590339,60.2432915921316,-27,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,354143,5010,14835,3688,323,0.170403012,145,2020-10-05,1993,24,76,14,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.14060991841546,1.16476357267447,1.18922484050277,2456274,516,0.281007751937985,2.10074283243645,0.5903250207428,8.11391562993379,1.36240310077519,34,107.753130590339,60.2432915921316,-26,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,356224,5031,14922,3699,330,0.170403012,152,2020-10-06,2081,21,87,11,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.14614516362391,1.16990309808571,1.19398709924077,2456274,516,0.294573643410853,2.10074283243645,0.618823470020038,8.47218184941908,1.36240310077519,35,107.753130590339,60.2432915921316,-25,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,358385,5060,15026,3721,339,0.170403012,154,2020-10-07,2161,29,104,22,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.1522740749176,1.17560429181131,1.19926234476221,2456274,516,0.298449612403101,2.10074283243645,0.62696588409925,8.79787841258752,1.36240310077519,36,107.753130590339,60.2432915921316,-24,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,360693,5083,15131,3732,370,0.170403012,162,2020-10-08,2308,23,105,11,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.15693257772981,1.17984515655545,1.20310356810741,2456274,516,0.313953488372093,2.10074283243645,0.659535540416094,9.39634584740953,1.36240310077519,37,107.753130590339,60.2432915921316,-23,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,362992,5115,15227,3754,365,0.170403012,167,2020-10-09,2299,32,96,22,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.15897479265552,1.1815522019573,1.2044209391788,2456274,516,0.323643410852713,2.10074283243645,0.679891575614121,9.35970498405308,1.36240310077519,38,107.753130590339,60.2432915921316,-22,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,365447,5141,15339,3779,401,0.170403012,161,2020-10-10,2455,26,112,25,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.15857624548219,1.18066279052248,1.20298899473945,2456274,516,0.312015503875969,2.10074283243645,0.655464333376488,9.99481328223154,1.36240310077519,39,107.753130590339,60.2432915921316,-21,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,367959,5167,15448,3803,409,0.170403012,157,2020-10-11,2512,26,109,24,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.1560976341299,1.17764715891925,1.19950002959483,2456274,516,0.304263565891473,2.10074283243645,0.639179505218066,10.2268720834891,1.36240310077519,40,107.753130590339,60.2432915921316,-20,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,370613,5201,15557,3822,414,0.170403012,167,2020-10-12,2654,34,109,19,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.15177324083307,1.17284677975231,1.19418572954599,2456274,516,0.323643410852713,2.10074283243645,0.679891575614121,10.804983483113,1.36240310077519,41,107.753130590339,60.2432915921316,-19,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,373331,5233,15682,3847,425,0.170403012,172,2020-10-13,2718,32,125,25,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.14627972230323,1.16686453917546,1.18772132829562,2456274,516,0.333333333333333,2.10074283243645,0.700247610812149,11.0655407336478,1.36240310077519,42,107.753130590339,60.2432915921316,-18,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,376137,5258,15802,3867,443,0.170403012,171,2020-10-14,2806,25,120,20,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.13959006129701,1.15971126860072,1.18004407161961,2456274,516,0.331395348837209,2.10074283243645,0.696176403772543,11.4238069531331,1.36240310077519,43,107.753130590339,60.2432915921316,-17,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,379046,5287,15934,3886,457,0.170403012,178,2020-10-15,2909,29,132,19,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.13276178303819,1.15245975828947,1.1723874684753,2456274,516,0.344961240310078,2.10074283243645,0.724674853049782,11.8431412782124,1.36240310077519,44,107.753130590339,60.2432915921316,-16,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,382080,5322,16059,3912,477,0.170403012,181,2020-10-16,3034,35,125,26,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.12622408417862,1.14545738005064,1.16493417201001,2456274,516,0.35077519379845,2.10074283243645,0.736888474168599,12.3520421581631,1.36240310077519,45,107.753130590339,60.2432915921316,-15,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,385158,5347,16166,3931,481,0.170403012,180,2020-10-17,3078,25,107,19,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.12044104215798,1.13933568074164,1.15843762164072,2456274,516,0.348837209302326,2.10074283243645,0.732817267128993,12.5311752679058,1.36240310077519,46,107.753130590339,60.2432915921316,-14,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,388375,5367,16293,3957,509,0.170403012,169,2020-10-18,3217,20,127,26,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.11538939200526,1.13392065973592,1.15265605433352,2456274,516,0.327519379844961,2.10074283243645,0.688033989693332,13.0970730464109,1.36240310077519,47,107.753130590339,60.2432915921316,-13,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,391660,5414,16444,3981,498,0.170403012,189,2020-10-19,3285,47,151,24,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.11024175102168,1.12841463367911,1.14678475085517,2456274,516,0.366279069767442,2.10074283243645,0.769458130485443,13.3739151251041,1.36240310077519,48,107.753130590339,60.2432915921316,-12,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,398815,5487,16772,4025,570,0.170403012,205,2020-10-20,3618,31,163,20,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.10503327008463,1.12284571646484,1.14084855964436,2456274,516,0.397286821705426,2.10074283243645,0.834597443119131,14.7296270692928,1.36240310077519,49,107.753130590339,60.2432915921316,-11,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,402522,5528,16919,4060,576,0.170403012,205,2020-10-21,3707,41,147,35,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.09950289887972,1.11699644658385,1.13467457090026,2456274,516,0.397286821705426,2.10074283243645,0.834597443119131,15.0919644958176,1.36240310077519,50,107.753130590339,60.2432915921316,-10,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,406356,5566,17076,4081,580,0.170403012,218,2020-10-22,3834,38,157,21,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.09489882586398,1.11213034610623,1.12951779045497,2456274,516,0.422480620155039,2.10074283243645,0.887523134634003,15.6090077898476,1.36240310077519,51,107.753130590339,60.2432915921316,-9,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,410373,5597,17257,4108,635,0.170403012,213,2020-10-23,4017,31,181,27,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.09175361171735,1.10871036926324,1.12584240870013,2456274,516,0.412790697674419,2.10074283243645,0.867167099435975,16.3540386780954,1.36240310077519,52,107.753130590339,60.2432915921316,-8,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,414543,5655,17453,4143,665,0.170403012,222,2020-10-24,4170,58,196,35,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.08923572367655,1.10593242883832,1.12281762159776,2456274,516,0.430232558139535,2.10074283243645,0.903807962792425,16.976933355155,1.36240310077519,53,107.753130590339,60.2432915921316,-7,48,5
pr2,896,941,85,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,418788,5702,17641,4173,704,0.170403012,235,2020-10-25,4245,47,188,30,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-17,703,2020-10-31,109,271,0.713157894736842,1.08625589545554,1.10275818460201,1.11943543093342,2456274,516,0.455426356589147,2.10074283243645,0.956733654307296,17.2822738831254,1.36240310077519,54,107.753130590339,60.2432915921316,-6,48,5
