time_since_trigger,rollback,capacity_multiplier,n.val,mean,median,q5,q95,time_since_trigger_wks
-1,pr8,0.6,50,0.683867558501496,0.675303532102896,0.630156672310344,0.73755320991527,-0.142857142857143
0,pr2,0.6,50,1.00417364692336,1.00274408899969,0.974354415611457,1.03607086358939,0
0,pr4,0.6,50,0.91647500676164,0.910082772579873,0.883233750371635,0.956822546896044,0
0,pr6,0.6,50,0.802849904833488,0.796486426902585,0.764463794950689,0.847336637839366,0
0,pr8,0.6,50,0.645526545510461,0.637143576768396,0.590894149643104,0.701883207848199,0
1,pr2,0.6,50,0.997550422425309,0.998104674944302,0.970838056336177,1.02676235698461,0.142857142857143
1,pr4,0.6,50,0.903961266749706,0.899919465085733,0.871110437812263,0.942332564157665,0.142857142857143
1,pr6,0.6,50,0.782403577472535,0.77792848166916,0.743418291764516,0.826419482529766,0.142857142857143
1,pr8,0.6,50,0.609398950802815,0.602700670391553,0.553701574339573,0.667666308160067,0.142857142857143
2,pr2,0.6,50,0.991586828765508,0.992022473142259,0.962625101183542,1.0180689652571,0.285714285714286
2,pr4,0.6,50,0.892779135153029,0.890314503840778,0.858592366684891,0.930715461855163,0.285714285714286
2,pr6,0.6,50,0.7637673685098,0.760369218957377,0.724576466963937,0.806125664403441,0.285714285714286
2,pr8,0.6,50,0.57546829541683,0.572885555685866,0.519249215904423,0.636104156203442,0.285714285714286
3,pr2,0.6,50,0.98624153149626,0.988410263131504,0.954891004421824,1.01338571930451,0.428571428571429
3,pr4,0.6,50,0.88286753411192,0.879386806153863,0.847616903427864,0.920628376178474,0.428571428571429
3,pr6,0.6,50,0.74685066635789,0.743129308904236,0.706849956190085,0.787431199855451,0.428571428571429
3,pr8,0.6,50,0.543749330982934,0.540115518075355,0.487990605535413,0.606700997173954,0.428571428571429
4,pr2,0.6,50,0.981509544443533,0.982036035543827,0.947949531251662,1.00978052754894,0.571428571428571
4,pr4,0.6,50,0.874262804226396,0.87271115906066,0.838836696691406,0.911471031711475,0.571428571428571
4,pr6,0.6,50,0.731741068888148,0.727709886851636,0.69031268885976,0.772089106946488,0.571428571428571
4,pr8,0.6,50,0.514479419035974,0.51281847982539,0.460287523670972,0.579043645052777,0.571428571428571
5,pr2,0.6,50,0.977365265864099,0.977098514913752,0.94359375118353,1.00608589600873,0.714285714285714
5,pr4,0.6,50,0.867019053693627,0.867989562082505,0.831701569036621,0.901838786826013,0.714285714285714
5,pr6,0.6,50,0.718683036343741,0.716108553132925,0.676581891626833,0.758486226257616,0.714285714285714
5,pr8,0.6,50,0.48809170544278,0.486806154937553,0.432399115965541,0.552722719537663,0.714285714285714
6,pr2,0.6,50,0.973981974121622,0.973847881972905,0.942797654187723,1.002637464276,0.857142857142857
6,pr4,0.6,50,0.861427062946444,0.86273430931924,0.824415269375826,0.894801381375596,0.857142857142857
6,pr6,0.6,50,0.708124727418669,0.711432092461876,0.66669070398976,0.746800539813203,0.857142857142857
6,pr8,0.6,50,0.465343235926884,0.465259205281155,0.412879890103297,0.527714493152986,0.857142857142857
7,pr2,0.6,50,0.971455285729794,0.97395406063305,0.940712967806865,0.999080296509396,1
7,pr4,0.6,50,0.857803716791452,0.860508606128265,0.819586682537295,0.889654725837172,1
7,pr6,0.6,50,0.700641243321944,0.703385853273667,0.659371758091894,0.73808189143455,1
7,pr8,0.6,50,0.44716208850266,0.449871598828923,0.393881566156493,0.505757750335215,1
8,pr2,0.6,50,0.969923280191548,0.973998340491222,0.939067023035327,0.996980575477017,1.14285714285714
8,pr4,0.6,50,0.856499794570284,0.859700613452299,0.818695047023177,0.888624637717729,1.14285714285714
8,pr6,0.6,50,0.696896760757264,0.699883423747866,0.654159794214678,0.731927299455748,1.14285714285714
8,pr8,0.6,50,0.434570704603124,0.435167152137233,0.379956663743442,0.491962556544544,1.14285714285714
9,pr2,0.6,50,0.969555871222513,0.971073599788542,0.937178419224662,0.998315567925219,1.28571428571429
9,pr4,0.6,50,0.85771946869008,0.861312513658002,0.822831455227177,0.889717765911374,1.28571428571429
9,pr6,0.6,50,0.697451972825475,0.702139032918529,0.656064338425023,0.730905077903268,1.28571428571429
9,pr8,0.6,50,0.428700195885531,0.430433328467345,0.371314582797768,0.481846617321381,1.28571428571429
10,pr2,0.6,50,0.970392409757785,0.972378024364472,0.939289967022327,1.00115579519744,1.42857142857143
10,pr4,0.6,50,0.861574884612988,0.863656803546872,0.825528432616499,0.892777942719083,1.42857142857143
10,pr6,0.6,50,0.702779360276498,0.70330412198521,0.662177232714679,0.737927447122149,1.42857142857143
10,pr8,0.6,50,0.430923011083662,0.43305235048226,0.368285874053903,0.481760979904267,1.42857142857143
11,pr2,0.6,50,0.972325315493857,0.974231875584157,0.941124312440751,1.00369491471702,1.57142857142857
11,pr4,0.6,50,0.867688992438682,0.871239801669454,0.833152845204265,0.896011666764415,1.57142857142857
11,pr6,0.6,50,0.712879551179188,0.710232441806926,0.671518094849474,0.751951940352654,1.57142857142857
11,pr8,0.6,50,0.442425318283515,0.442495150914338,0.376457992325457,0.50048465283176,1.57142857142857
12,pr2,0.6,50,0.975061750447205,0.977872541582276,0.942764971097734,1.00469010123105,1.71428571428571
12,pr4,0.6,50,0.87543128104382,0.8788693740947,0.842331633039721,0.903751589092887,1.71428571428571
12,pr6,0.6,50,0.727178268141935,0.726711062855605,0.687201242079458,0.763509805771805,1.71428571428571
12,pr8,0.6,50,0.463776410608479,0.465484390522844,0.396634893483806,0.521805947797506,1.71428571428571
13,pr2,0.6,50,0.978166894833662,0.980536621233804,0.945227640734256,1.00628000456066,1.85714285714286
13,pr4,0.6,50,0.883931874493512,0.887379859707569,0.851790776327572,0.911984848678219,1.85714285714286
13,pr6,0.6,50,0.744519750749467,0.74795994883109,0.705666776080956,0.775302749142576,1.85714285714286
13,pr8,0.6,50,0.494816675065853,0.500432049560793,0.425469834434134,0.548492974040537,1.85714285714286
14,pr2,0.6,50,0.981025081635013,0.983240141033882,0.948624002997356,1.010813207374,2
14,pr4,0.6,50,0.892362312428024,0.893073759673417,0.864053564555346,0.916478527694492,2
14,pr6,0.6,50,0.763299111626598,0.764778393432785,0.727903534602817,0.792676726803073,2
14,pr8,0.6,50,0.534069269322198,0.533201763324115,0.469863476048066,0.591882035308189,2
15,pr2,0.6,50,0.983316756658784,0.984796886367601,0.950350441514563,1.01484871790723,2.14285714285714
15,pr4,0.6,50,0.899994947216152,0.900089510547578,0.873959208328332,0.920381032961382,2.14285714285714
15,pr6,0.6,50,0.78183033875546,0.784988405585784,0.748427909003262,0.810675699850897,2.14285714285714
15,pr8,0.6,50,0.579033312708557,0.574634560276332,0.512497400425178,0.652479587862525,2.14285714285714
16,pr2,0.6,50,0.984810185858148,0.983208200482358,0.951714586480373,1.01694461269761,2.28571428571429
16,pr4,0.6,50,0.906315808697148,0.905215260152709,0.883535118721039,0.930063753751237,2.28571428571429
16,pr6,0.6,50,0.798627615264792,0.800082286232507,0.764247836081198,0.830022927885456,2.28571428571429
16,pr8,0.6,50,0.625698977387406,0.623772369018027,0.551310809253649,0.712055279014568,2.28571428571429
17,pr2,0.6,50,0.985444708668293,0.983143854463187,0.952686618608095,1.01831886463741,2.42857142857143
17,pr4,0.6,50,0.91108530801555,0.909521348029011,0.892686713528598,0.936432702995949,2.42857142857143
17,pr6,0.6,50,0.81266214645163,0.812264550328784,0.776636198556011,0.841233131677559,2.42857142857143
17,pr8,0.6,50,0.670290355275488,0.661895543892798,0.593571761566398,0.759563880872123,2.42857142857143
18,pr2,0.6,50,0.985343412989037,0.98323921353045,0.952514166218369,1.01766588350668,2.57142857142857
18,pr4,0.6,50,0.914338327186215,0.912788821836179,0.891687684339271,0.943205746317285,2.57142857142857
18,pr6,0.6,50,0.823492533612802,0.819476204633868,0.789299184032643,0.851555180510276,2.57142857142857
18,pr8,0.6,50,0.709583240830298,0.706938582037135,0.631074078275074,0.801275643825819,2.57142857142857
19,pr2,0.6,50,0.984700408408398,0.982985702144543,0.952999079436531,1.01686548143001,2.71428571428571
19,pr4,0.6,50,0.916285346649675,0.916169266427829,0.892256885394424,0.947525019485758,2.71428571428571
19,pr6,0.6,50,0.831224694069226,0.831715010481312,0.799140316021788,0.860495083853147,2.71428571428571
19,pr8,0.6,50,0.741703600535795,0.734843000322921,0.664899751520939,0.841655984534416,2.71428571428571
20,pr2,0.6,50,0.98372869490692,0.982864909995031,0.951385874630872,1.01601758123062,2.85714285714286
20,pr4,0.6,50,0.917266728672774,0.913925617342042,0.890229894997668,0.951920530876312,2.85714285714286
20,pr6,0.6,50,0.836401225943277,0.835844833595783,0.804184699106492,0.868140609600176,2.85714285714286
20,pr8,0.6,50,0.766181255978244,0.757833549420124,0.696263258167525,0.862720549275488,2.85714285714286
21,pr2,0.6,50,0.982512573877626,0.983652703286184,0.949995553768304,1.01290421682379,3
21,pr4,0.6,50,0.917551863752707,0.916149016790109,0.889622293799088,0.953613184559694,3
21,pr6,0.6,50,0.839495447583133,0.83915419007574,0.809092306757992,0.871871822139988,3
21,pr8,0.6,50,0.783532414581533,0.779963585459333,0.712444039458124,0.862615404016477,3
22,pr2,0.6,50,0.981130281027272,0.979663237984456,0.946614103487076,1.01275347754007,3.14285714285714
22,pr4,0.6,50,0.917265088030434,0.916798429321793,0.88944439435217,0.952302042440449,3.14285714285714
22,pr6,0.6,50,0.841084138976572,0.838878359196746,0.808073985275031,0.873721555264746,3.14285714285714
22,pr8,0.6,50,0.794892757027454,0.798085215156144,0.725076762046416,0.862200837011402,3.14285714285714
23,pr2,0.6,50,0.979598351520789,0.979483116481492,0.944026920771429,1.01115619189658,3.28571428571429
23,pr4,0.6,50,0.916581945066689,0.916520253841787,0.885788182954419,0.951511456629296,3.28571428571429
23,pr6,0.6,50,0.841490662259974,0.842741240493775,0.808642005540624,0.875184863843923,3.28571428571429
23,pr8,0.6,50,0.801272428727306,0.805294490388319,0.736337062941062,0.863341693720065,3.28571428571429
24,pr2,0.6,50,0.977947799002132,0.977335277229214,0.942056523005077,1.00876356989587,3.42857142857143
24,pr4,0.6,50,0.915585280150738,0.914630739282402,0.88304703047267,0.949025153943119,3.42857142857143
24,pr6,0.6,50,0.840874358787107,0.84057836993942,0.808920191271543,0.870897975838349,3.42857142857143
24,pr8,0.6,50,0.803844201737554,0.806691534967884,0.745540669431466,0.858922383599882,3.42857142857143
25,pr2,0.6,50,0.976191065008974,0.975619791981769,0.940480478183088,1.00766110923193,3.57142857142857
25,pr4,0.6,50,0.914415522834262,0.914011192323493,0.88169217744352,0.948435347085737,3.57142857142857
25,pr6,0.6,50,0.83966742844093,0.839105370630055,0.807410637730921,0.869576964682454,3.57142857142857
25,pr8,0.6,50,0.803518357186156,0.804498789556867,0.759333086023151,0.847143023921737,3.57142857142857
26,pr2,0.6,50,0.974425747500541,0.976686910545176,0.939587573127644,1.0045604458852,3.71428571428571
26,pr4,0.6,50,0.913203183204063,0.915051463885317,0.881086063194386,0.94397427381478,3.71428571428571
26,pr6,0.6,50,0.838023994576835,0.838769135915092,0.806942608202116,0.872832299701562,3.71428571428571
26,pr8,0.6,50,0.801329405225536,0.801562221067041,0.769237950790164,0.845347430326451,3.71428571428571
27,pr2,0.6,50,0.972707930824212,0.97558873901143,0.937407224409782,1.00286072903618,3.85714285714286
27,pr4,0.6,50,0.912082437224047,0.915714827636203,0.880648178620986,0.939063795379801,3.85714285714286
27,pr6,0.6,50,0.836171585115152,0.837368058787567,0.803974299722803,0.869220734033292,3.85714285714286
27,pr8,0.6,50,0.797427284738042,0.793159060612967,0.755139888628483,0.841655787824813,3.85714285714286
28,pr2,0.6,50,0.971157870701394,0.973304471215195,0.935504391661905,0.997916833658062,4
28,pr4,0.6,50,0.911108350125633,0.914402809652458,0.881075290990796,0.934925040838467,4
28,pr6,0.6,50,0.83410575644523,0.833613451640979,0.803118417651495,0.865294804618048,4
28,pr8,0.6,50,0.792444057451112,0.79040156373364,0.74790572487001,0.83917890686062,4
29,pr2,0.6,50,0.96987881648418,0.972104078128647,0.933850933937373,0.999210311058316,4.14285714285714
29,pr4,0.6,50,0.910250078017994,0.91431023169265,0.880439411555612,0.931260344509244,4.14285714285714
29,pr6,0.6,50,0.832143392670983,0.830042990415785,0.80122855929609,0.861825298671782,4.14285714285714
29,pr8,0.6,50,0.786890750083211,0.787010274943809,0.739392301622212,0.834420082289673,4.14285714285714
30,pr2,0.6,50,0.96886873151483,0.972612585530096,0.935349579877433,0.998742894876838,4.28571428571429
30,pr4,0.6,50,0.909621719816182,0.913734860627267,0.880812645430728,0.929656648995581,4.28571428571429
30,pr6,0.6,50,0.830351725872951,0.828761525372045,0.801740950675991,0.85722487665404,4.28571428571429
30,pr8,0.6,50,0.781387312777762,0.780584857740359,0.734508358609638,0.830947598456773,4.28571428571429
31,pr2,0.6,50,0.968121693077411,0.971815817909783,0.935158548584952,0.999954642926178,4.42857142857143
31,pr4,0.6,50,0.90921605389487,0.91328985561424,0.881078444572037,0.928191026892627,4.42857142857143
31,pr6,0.6,50,0.828991604812904,0.828797735424008,0.802883334196924,0.853364885525928,4.42857142857143
31,pr8,0.6,50,0.776043215568174,0.772709164636297,0.730454870680386,0.829153007559308,4.42857142857143
32,pr2,0.6,50,0.96756252963517,0.971109566860109,0.934220354492102,0.999371850514141,4.57142857142857
32,pr4,0.6,50,0.909034644954932,0.910529845344007,0.885839381925154,0.929749497404817,4.57142857142857
32,pr6,0.6,50,0.82808768441535,0.8286534336849,0.802368840313459,0.8485078795305,4.57142857142857
32,pr8,0.6,50,0.771127941982089,0.76702029435225,0.725070927976937,0.821184224209491,4.57142857142857
33,pr2,0.6,50,0.967018430544061,0.96888792530284,0.9326701256301,1.00025663312779,4.71428571428571
33,pr4,0.6,50,0.908993011654531,0.909776744975926,0.888768559637123,0.930696862487779,4.71428571428571
33,pr6,0.6,50,0.827609699840842,0.82881707546292,0.804914530202347,0.846758536351859,4.71428571428571
33,pr8,0.6,50,0.766622566752835,0.765049937289549,0.723797101803076,0.808190878092251,4.71428571428571
34,pr2,0.6,50,0.966374637237581,0.96487925473388,0.931993528551539,1.0012589372331,4.85714285714286
34,pr4,0.6,50,0.908933304205194,0.908006478223511,0.888084034654717,0.930929345573714,4.85714285714286
34,pr6,0.6,50,0.827418196763155,0.829983453931715,0.803084643012977,0.84664720075348,4.85714285714286
34,pr8,0.6,50,0.762557547236119,0.763385617845358,0.719094488520228,0.806007637487894,4.85714285714286
35,pr2,0.6,50,0.965579302327254,0.96249244303073,0.932288413895916,0.998403207120331,5
35,pr4,0.6,50,0.908664354689164,0.906687331631723,0.887642680255264,0.930632014606527,5
35,pr6,0.6,50,0.827288860736335,0.828974694472023,0.798727139435936,0.846743216350802,5
35,pr8,0.6,50,0.758394831735941,0.757871414566149,0.71874416362341,0.807252408438193,5
36,pr2,0.6,50,0.964670586386427,0.961749370853797,0.932604959091493,0.996174293704385,5.14285714285714
36,pr4,0.6,50,0.908176012098714,0.906259718753401,0.883029921685715,0.932400045970682,5.14285714285714
36,pr6,0.6,50,0.826892387205685,0.826926242816709,0.800644447002065,0.849641889746242,5.14285714285714
36,pr8,0.6,50,0.753843537507143,0.753615992511928,0.710596440277027,0.804419921291781,5.14285714285714
37,pr2,0.6,50,0.963636171328933,0.962730962074474,0.931602161361402,0.995119100452793,5.28571428571429
37,pr4,0.6,50,0.907459568695909,0.905175876617003,0.881903818604358,0.936864356349269,5.28571428571429
37,pr6,0.6,50,0.826405149846466,0.823399841123601,0.801119188974407,0.855392968589017,5.28571428571429
37,pr8,0.6,50,0.749363402684283,0.748365149400189,0.706941901941804,0.801168729349993,5.28571428571429
38,pr2,0.6,50,0.962521570433052,0.963360743837574,0.930964459852689,0.992867429066613,5.42857142857143
38,pr4,0.6,50,0.906655694639279,0.903123790852925,0.885522050244903,0.939612295170564,5.42857142857143
38,pr6,0.6,50,0.8258722400669,0.824143248304191,0.797594104367903,0.860470141308529,5.42857142857143
38,pr8,0.6,50,0.744890892151218,0.74536508574891,0.699407042869351,0.796351568968776,5.42857142857143
39,pr2,0.6,50,0.96126871586377,0.962478550313215,0.929413425664606,0.991425581791664,5.57142857142857
39,pr4,0.6,50,0.905938961601853,0.903754385427284,0.885860183031231,0.937745218760014,5.57142857142857
39,pr6,0.6,50,0.825269583619509,0.826898488867382,0.79707036892565,0.861097654429648,5.57142857142857
39,pr8,0.6,50,0.741126649090459,0.742847017244456,0.692661984865914,0.791784704934466,5.57142857142857
40,pr2,0.6,50,0.959896931645746,0.960396744109685,0.928414732378867,0.988167992686394,5.71428571428571
40,pr4,0.6,50,0.905392115151803,0.903649521860802,0.88197181218343,0.938825891188468,5.71428571428571
40,pr6,0.6,50,0.824786504052787,0.824199468127204,0.796037850418157,0.860141026106829,5.71428571428571
40,pr8,0.6,50,0.737959857220511,0.741456848092261,0.682563899260688,0.789645198977563,5.71428571428571
41,pr2,0.6,50,0.958526349248419,0.959065731386067,0.925810623269978,0.985762987611296,5.85714285714286
41,pr4,0.6,50,0.904914288972189,0.905834742836026,0.878128705743625,0.937394516490451,5.85714285714286
41,pr6,0.6,50,0.824514062017585,0.822674729614603,0.794731520589958,0.860711658361339,5.85714285714286
41,pr8,0.6,50,0.73567314882439,0.733944340048695,0.680288029052904,0.781569142441108,5.85714285714286
42,pr2,0.6,50,0.957156274867182,0.960270673501422,0.922282438559697,0.984255050549745,6
42,pr4,0.6,50,0.904454866092495,0.902763681643431,0.876630453991372,0.935058030088544,6
42,pr6,0.6,50,0.824204217343597,0.822565213287088,0.793709014472004,0.858513916278122,6
42,pr8,0.6,50,0.734154968015242,0.730894833076474,0.682048532617326,0.789865752898554,6
43,pr2,0.6,50,0.955801160742143,0.958713653374059,0.918987643189557,0.982093251440434,6.14285714285714
43,pr4,0.6,50,0.904067783066371,0.904003747055751,0.875533046642115,0.93403108489731,6.14285714285714
43,pr6,0.6,50,0.823987097443722,0.822860942601027,0.793389655632733,0.858400930503549,6.14285714285714
43,pr8,0.6,50,0.733194901320809,0.729286000160936,0.676280454783583,0.792779736704018,6.14285714285714
44,pr2,0.6,50,0.954492282129304,0.955772566038529,0.919019603013326,0.979693454404248,6.28571428571429
44,pr4,0.6,50,0.903794769727543,0.904724059870124,0.874084481162648,0.932626284815061,6.28571428571429
44,pr6,0.6,50,0.823796794825576,0.824841226796704,0.792077067309182,0.85663554177374,6.28571428571429
44,pr8,0.6,50,0.732215841316253,0.729026707718171,0.67337466907487,0.80042762039152,6.28571428571429
45,pr2,0.6,50,0.953243538030232,0.955865465230756,0.9188120631176,0.979257270729669,6.42857142857143
45,pr4,0.6,50,0.903601458714276,0.906075965240622,0.871405595844085,0.930163528626994,6.42857142857143
45,pr6,0.6,50,0.823444884577685,0.826155509226874,0.788903562563806,0.85599975187913,6.42857142857143
45,pr8,0.6,50,0.731474412783741,0.731973412376784,0.668152413638002,0.801748931203808,6.42857142857143
46,pr2,0.6,50,0.952040131901309,0.954043176648753,0.916356523813252,0.980084684408755,6.57142857142857
46,pr4,0.6,50,0.903418617736015,0.908833287384049,0.870234830574745,0.928405964512977,6.57142857142857
46,pr6,0.6,50,0.822918866302954,0.825610754176822,0.793142036173988,0.854979197283548,6.57142857142857
46,pr8,0.6,50,0.731034056469601,0.73418413360909,0.67146866904512,0.798108597209987,6.57142857142857
47,pr2,0.6,50,0.950999562449783,0.953609340756242,0.914041625008751,0.978368589120632,6.71428571428571
47,pr4,0.6,50,0.903392291989985,0.908624590232404,0.872071420681457,0.927962558696441,6.71428571428571
47,pr6,0.6,50,0.822307919957387,0.820287736862392,0.793066080788709,0.853865531130186,6.71428571428571
47,pr8,0.6,50,0.730408824744584,0.728772695050467,0.667549589759064,0.802311738487383,6.71428571428571
48,pr2,0.6,50,0.950153415132298,0.952688706673657,0.911957693338854,0.976429288956947,6.85714285714286
48,pr4,0.6,50,0.903510074919608,0.908711470220157,0.8747458482505,0.925483975874613,6.85714285714286
48,pr6,0.6,50,0.821712027350175,0.819715380889418,0.792259645020623,0.851449000042342,6.85714285714286
48,pr8,0.6,50,0.729881755177302,0.722254795026785,0.660875111709871,0.808124834931483,6.85714285714286
49,pr2,0.6,50,0.949482916825215,0.953853127983806,0.914270024572962,0.97616161252953,7
49,pr4,0.6,50,0.90369034530292,0.906967805188291,0.87377044984832,0.923136803938187,7
49,pr6,0.6,50,0.821311866180975,0.822750716615936,0.792054622006084,0.85019074067811,7
49,pr8,0.6,50,0.729444913685781,0.722842965562638,0.665957124904448,0.808566501760043,7
50,pr2,0.6,50,0.948995564081705,0.952509610291888,0.914047876189001,0.978155132821046,7.14285714285714
50,pr4,0.6,50,0.903974735527755,0.905630955518442,0.877079629185658,0.92424166717973,7.14285714285714
50,pr6,0.6,50,0.821404615880562,0.824768075833445,0.794111311642866,0.846664132356638,7.14285714285714
50,pr8,0.6,50,0.730031743379512,0.724785880938842,0.673034580803182,0.806882483905372,7.14285714285714
51,pr2,0.6,50,0.948569484713662,0.950415155569459,0.911960406923323,0.977860678952886,7.28571428571429
51,pr4,0.6,50,0.904242556495875,0.906015017556352,0.880853070071398,0.924130597451838,7.28571428571429
51,pr6,0.6,50,0.821651101948412,0.823722919931717,0.788240709341692,0.843636042852174,7.28571428571429
51,pr8,0.6,50,0.731575892919999,0.729287815779795,0.670984603310435,0.800215837933144,7.28571428571429
52,pr2,0.6,50,0.948147389728157,0.947730104843848,0.9096165790339,0.976861992754199,7.42857142857143
52,pr4,0.6,50,0.904444886526093,0.905902663441728,0.882269016458448,0.923550441638247,7.42857142857143
52,pr6,0.6,50,0.821960190368129,0.825091255286435,0.787744280050912,0.843639555438067,7.42857142857143
52,pr8,0.6,50,0.732666188402057,0.736070156134447,0.663714004946231,0.793273656157533,7.42857142857143
53,pr2,0.6,50,0.947731984655389,0.94661627369354,0.909055288587052,0.976748440947756,7.57142857142857
53,pr4,0.6,50,0.904446743536479,0.90345850262166,0.883108363260735,0.923593768325343,7.57142857142857
53,pr6,0.6,50,0.822335944875568,0.827241670674959,0.784779024621191,0.843490605751449,7.57142857142857
53,pr8,0.6,50,0.733715747332976,0.736849483898927,0.659521919704551,0.787835400778005,7.57142857142857
54,pr2,0.6,50,0.947287483039213,0.947322386777051,0.910811165252254,0.975943655155872,7.71428571428571
