time_since_trigger,rollback,capacity_multiplier,n.val,mean,median,q5,q95,time_since_trigger_wks
1,pr8,0.6,69,0.598401607572628,0.591421264527831,0.550406031456101,0.648827000473886,0.142857142857143
2,pr2,0.6,70,0.986654785501022,0.980067335472587,0.958232915475708,1.02235872196032,0.285714285714286
2,pr4,0.6,73,0.882434801937469,0.879012412899389,0.852024467185202,0.921926988922411,0.285714285714286
2,pr6,0.6,67,0.755163787467764,0.7497405285555,0.720829838895995,0.794942579771064,0.285714285714286
2,pr8,0.6,69,0.564715018179695,0.560396274904706,0.518159476090261,0.620290131243675,0.285714285714286
3,pr2,0.6,70,0.981826910951135,0.976973355991744,0.953312212141525,1.01624998460493,0.428571428571429
3,pr4,0.6,73,0.872962709400099,0.867456272251929,0.843172581995296,0.912107605264874,0.428571428571429
3,pr6,0.6,67,0.738669872965033,0.735627789350088,0.705918136036349,0.782072449523153,0.428571428571429
3,pr8,0.6,69,0.533088013558578,0.52992699926078,0.487233411559127,0.592942396211195,0.428571428571429
4,pr2,0.6,70,0.977602111087658,0.97513765170374,0.946375678120129,1.01618352626695,0.571428571428571
4,pr4,0.6,73,0.864690426192174,0.859380126378564,0.832966204809234,0.902585537010476,0.571428571428571
4,pr6,0.6,67,0.723911657054624,0.719943642091443,0.690508725339582,0.768744849385534,0.571428571428571
4,pr8,0.6,69,0.50375053313619,0.503416825507294,0.454213236638411,0.567604954744104,0.571428571428571
5,pr2,0.6,70,0.97408491750313,0.973576760449509,0.941344135202582,1.01346522384226,0.714285714285714
5,pr4,0.6,73,0.857828818439227,0.855525383377616,0.822667513433215,0.895524769275122,0.714285714285714
5,pr6,0.6,67,0.71123502824929,0.710149085363254,0.675691622836965,0.753767403635568,0.714285714285714
5,pr8,0.6,69,0.477231612511178,0.475865647296159,0.423804148979391,0.544521614567635,0.714285714285714
6,pr2,0.6,70,0.971443729731606,0.972200014544038,0.936637950419705,1.01009793339315,0.857142857142857
6,pr4,0.6,73,0.852644622446222,0.853739411861122,0.814712787232595,0.893589128791856,0.857142857142857
6,pr6,0.6,67,0.701040466499981,0.698748666974622,0.663493573471577,0.740771864481876,0.857142857142857
6,pr8,0.6,69,0.454327002184217,0.455365179575789,0.395103929812806,0.522849114954784,0.857142857142857
7,pr2,0.6,70,0.969740206519285,0.971847343071349,0.93320686219287,1.00459923764496,1
7,pr4,0.6,73,0.849430993157851,0.851731825457889,0.812753135703091,0.886945565082778,1
7,pr6,0.6,67,0.693963033435129,0.693967158276653,0.652886301249138,0.734985079512708,1
7,pr8,0.6,69,0.436034880108217,0.438243983317718,0.372038240232311,0.501961377492175,1
8,pr2,0.6,70,0.968962188085755,0.969426932813266,0.931585828389158,1.00593431586749,1.14285714285714
8,pr4,0.6,73,0.848433888047527,0.851565976629244,0.809179463086983,0.883028225500485,1.14285714285714
8,pr6,0.6,67,0.690634546891921,0.692429293397345,0.653146953984575,0.728612633617705,1.14285714285714
8,pr8,0.6,69,0.423479851484299,0.432413101825794,0.355507467060822,0.488173345431029,1.14285714285714
9,pr2,0.6,70,0.969066273847439,0.970016710895973,0.931759785570192,1.00713386403351,1.28571428571429
9,pr4,0.6,73,0.849766744924706,0.851995467608805,0.808175882097374,0.88456922320966,1.28571428571429
9,pr6,0.6,67,0.691588388438506,0.694133629217601,0.649795347709631,0.730462537171442,1.28571428571429
9,pr8,0.6,69,0.417813432960018,0.423982906837587,0.346577174310726,0.481673854432623,1.28571428571429
10,pr2,0.6,70,0.969962191513671,0.971499370599794,0.933211894640878,1.00913090015363,1.42857142857143
10,pr4,0.6,73,0.853489602493301,0.854122877277362,0.811336871136043,0.887979950661306,1.42857142857143
10,pr6,0.6,67,0.697167703486193,0.700306163704577,0.651235240713268,0.737765643609854,1.42857142857143
10,pr8,0.6,69,0.420287200377628,0.427781630028408,0.343050747703249,0.484314731923587,1.42857142857143
11,pr2,0.6,70,0.971541415599727,0.973201722336231,0.936608018371018,1.00860319882883,1.57142857142857
11,pr4,0.6,73,0.859339589128975,0.862122302851806,0.817097879826378,0.895161264812985,1.57142857142857
11,pr6,0.6,67,0.707398596697283,0.710686049267996,0.658509751969094,0.751177665867446,1.57142857142857
11,pr8,0.6,69,0.432081795959001,0.439135727956998,0.348806369002433,0.5016761892137,1.57142857142857
12,pr2,0.6,70,0.973539879610359,0.97519368738195,0.940198266684799,1.00934070492293,1.71428571428571
12,pr4,0.6,73,0.866750017331295,0.86993891953628,0.825609116184609,0.903581230497448,1.71428571428571
12,pr6,0.6,67,0.721638820476498,0.72779725639073,0.668724926241924,0.765179319279799,1.71428571428571
12,pr8,0.6,69,0.453708760157611,0.46321585408015,0.363400810082783,0.522973828279827,1.71428571428571
13,pr2,0.6,70,0.975587342037411,0.974915615902513,0.942691468227685,1.00842565851409,1.85714285714286
13,pr4,0.6,73,0.874908276142257,0.877427290382301,0.835666199463545,0.909744067654656,1.85714285714286
13,pr6,0.6,67,0.7385958849519,0.744710209401094,0.686397272191452,0.778963355119101,1.85714285714286
13,pr8,0.6,69,0.48476319929121,0.494039218283687,0.388023104765665,0.554053168723167,1.85714285714286
14,pr2,0.6,70,0.977330987566549,0.977918632105039,0.944374544831859,1.00883861683944,2
14,pr4,0.6,73,0.882929791862788,0.886528126406141,0.845143423617303,0.915987968232282,2
14,pr6,0.6,67,0.756645374220431,0.758055349420383,0.707296524593206,0.796394251236402,2
14,pr8,0.6,69,0.523628544148788,0.528800233754238,0.429345662293346,0.593523565965959,2
15,pr2,0.6,70,0.978645832595975,0.979679546255613,0.945577111194654,1.00981250874743,2.14285714285714
15,pr4,0.6,73,0.89006380487335,0.891358339897531,0.854560711818822,0.921157133325273,2.14285714285714
15,pr6,0.6,67,0.774150740871594,0.775389293402831,0.731397437740391,0.813055698876498,2.14285714285714
15,pr8,0.6,69,0.567675768073764,0.563810824035424,0.478072628973586,0.639499396624117,2.14285714285714
16,pr2,0.6,70,0.979454081695359,0.980741662211193,0.94784937642588,1.00894043323372,2.28571428571429
16,pr4,0.6,73,0.895958832602055,0.895105360681656,0.862974450866527,0.925670012158744,2.28571428571429
16,pr6,0.6,67,0.78991391573113,0.793889745266554,0.748579753898907,0.829755355200213,2.28571428571429
16,pr8,0.6,69,0.61355428407675,0.608886501627916,0.531321931590333,0.701765269812316,2.28571428571429
17,pr2,0.6,70,0.979896642515147,0.981339002905065,0.947475231512924,1.00952723125863,2.42857142857143
17,pr4,0.6,73,0.900621334080192,0.903519587061692,0.871509579158809,0.927970085470599,2.42857142857143
17,pr6,0.6,67,0.803315644086993,0.807895312711727,0.764076404997121,0.839688592532221,2.42857142857143
17,pr8,0.6,69,0.658162139685694,0.657104218098145,0.579639461674716,0.749264609653244,2.42857142857143
18,pr2,0.6,70,0.980050020265439,0.980949848474173,0.948150294360721,1.00931390057167,2.57142857142857
18,pr4,0.6,73,0.904165949094661,0.905509953904501,0.874979943750985,0.933020472919671,2.57142857142857
18,pr6,0.6,67,0.814223572758992,0.813452252244215,0.777095254267762,0.845396513976048,2.57142857142857
18,pr8,0.6,69,0.698693998165065,0.691388489017447,0.622108116662063,0.783198782832676,2.57142857142857
19,pr2,0.6,70,0.97997290773415,0.979658584387297,0.949006698568695,1.01108160939411,2.71428571428571
19,pr4,0.6,73,0.906711327469897,0.906614489487495,0.878880929155505,0.939754512536281,2.71428571428571
19,pr6,0.6,67,0.822622485175183,0.821861138149541,0.791016912590726,0.85236387633955,2.71428571428571
19,pr8,0.6,69,0.733371564498525,0.734382242992516,0.654904317001793,0.825735143067774,2.71428571428571
20,pr2,0.6,70,0.979692671148565,0.977807971748819,0.950402912880852,1.01647137142165,2.85714285714286
20,pr4,0.6,73,0.908466580765543,0.908817550763803,0.88177839041175,0.941692252453323,2.85714285714286
20,pr6,0.6,67,0.828751650159649,0.829594185204296,0.799736257423338,0.863215070685761,2.85714285714286
20,pr8,0.6,69,0.761231846547916,0.763731512388671,0.685134438807078,0.848891990314935,2.85714285714286
21,pr2,0.6,70,0.97915457189853,0.977330012330416,0.950359496070448,1.01622620686416,3
21,pr4,0.6,73,0.909557559891329,0.909249119366236,0.885579898606064,0.943325092145014,3
21,pr6,0.6,67,0.833041974352409,0.831825224805787,0.803635637406485,0.867887981223658,3
21,pr8,0.6,69,0.782050967413133,0.775618097829319,0.708254995001592,0.863441119367071,3
22,pr2,0.6,70,0.978400905548737,0.977323144180629,0.95066218772113,1.01416252156746,3.14285714285714
22,pr4,0.6,73,0.910042399969689,0.90845206569264,0.887959883288653,0.943992204682386,3.14285714285714
22,pr6,0.6,67,0.835710882412363,0.836310209273993,0.807180470979106,0.872215611972966,3.14285714285714
22,pr8,0.6,69,0.796466948213694,0.791529171459371,0.721349177911451,0.876555578676927,3.14285714285714
23,pr2,0.6,70,0.977481162628882,0.977276549428192,0.947980521584981,1.01301143048379,3.28571428571429
23,pr4,0.6,73,0.910083420523108,0.907452651937828,0.886940471627944,0.942085736947694,3.28571428571429
23,pr6,0.6,67,0.837134910651806,0.83540156538825,0.808585837584355,0.873669331560121,3.28571428571429
23,pr8,0.6,69,0.805353122632472,0.799482673543103,0.733200262995768,0.882358536444873,3.28571428571429
24,pr2,0.6,70,0.976435021466532,0.975774592854817,0.946258809175563,1.00892590746344,3.42857142857143
24,pr4,0.6,73,0.90973851372002,0.909116059795599,0.88562980028191,0.941671787137581,3.42857142857143
24,pr6,0.6,67,0.837533027617571,0.835893746384446,0.811413403317051,0.872074109160524,3.42857142857143
24,pr8,0.6,69,0.809818909005422,0.812459677651658,0.741221772934851,0.876819666140062,3.42857142857143
25,pr2,0.6,70,0.975319079674435,0.976415050928147,0.943902232646238,1.00621185371896,3.57142857142857
25,pr4,0.6,73,0.909079608874547,0.908405648997007,0.883533519359977,0.939219926618778,3.57142857142857
25,pr6,0.6,67,0.837115925495153,0.835891433704725,0.812845089852392,0.86886496300607,3.57142857142857
25,pr8,0.6,69,0.810593669266768,0.815258413660944,0.74798603022268,0.869548659543733,3.57142857142857
26,pr2,0.6,70,0.974066128471595,0.975623387814458,0.941095502282087,1.00583338610065,3.71428571428571
26,pr4,0.6,73,0.908122875069904,0.908545662095598,0.879910178144461,0.937083627571987,3.71428571428571
26,pr6,0.6,67,0.836064644443054,0.832335336766229,0.809796171334829,0.865880493404202,3.71428571428571
26,pr8,0.6,69,0.808849403752162,0.810579384909859,0.751220293052889,0.866631182947425,3.71428571428571
27,pr2,0.6,70,0.972614080013905,0.975458541185588,0.939208979430044,1.00316812664939,3.85714285714286
27,pr4,0.6,73,0.906969182163361,0.90725825586049,0.876596382093881,0.93329898577989,3.85714285714286
27,pr6,0.6,67,0.834457183026315,0.835067436959704,0.80606293026261,0.866325841335072,3.85714285714286
27,pr8,0.6,69,0.80483290376448,0.806148758337361,0.755546414570473,0.860411202004857,3.85714285714286
28,pr2,0.6,70,0.971050465986624,0.97296183574012,0.93898072235189,1.00327111218658,4
28,pr4,0.6,73,0.905613923081176,0.905874924940315,0.870819411597494,0.931010233257428,4
28,pr6,0.6,67,0.832375915024043,0.83177635075669,0.80247019241804,0.861689954531714,4
28,pr8,0.6,69,0.799344510098996,0.801939103669374,0.75949201273976,0.850194405255351,4
29,pr2,0.6,70,0.969538565745938,0.971702239304098,0.938987151864197,1.00333557787002,4.14285714285714
29,pr4,0.6,73,0.904253869037476,0.906791821592528,0.868683348289648,0.930357055382498,4.14285714285714
29,pr6,0.6,67,0.830126789639588,0.829422102373182,0.797075660945498,0.8592264222415,4.14285714285714
29,pr8,0.6,69,0.79313880572901,0.791631068337995,0.756598130978822,0.839357584675064,4.14285714285714
30,pr2,0.6,70,0.96815046545803,0.969843110749491,0.937281342593776,0.999609159999849,4.28571428571429
30,pr4,0.6,73,0.903109496198274,0.905610263905318,0.868416597092865,0.930309859919869,4.28571428571429
30,pr6,0.6,67,0.827925731644983,0.828486698053516,0.791661730944716,0.856912316498665,4.28571428571429
30,pr8,0.6,69,0.787044543400549,0.78373735264646,0.754190744404114,0.831166776344722,4.28571428571429
31,pr2,0.6,70,0.96695378245546,0.96840987538983,0.933996903182462,0.995464437772995,4.42857142857143
31,pr4,0.6,73,0.902190614058577,0.903788331332572,0.868527926679633,0.92893751334293,4.42857142857143
31,pr6,0.6,67,0.82596813384849,0.828904145305905,0.786728110400447,0.854877314828293,4.42857142857143
31,pr8,0.6,69,0.780951195094082,0.779988536297761,0.742988143895544,0.830093057469014,4.42857142857143
32,pr2,0.6,70,0.965871778537262,0.967492729298328,0.93265806633017,0.993753524519615,4.57142857142857
32,pr4,0.6,73,0.901477243044945,0.903311778067291,0.867723179978802,0.928735971999303,4.57142857142857
32,pr6,0.6,67,0.824254094903901,0.829132019502574,0.784234136461306,0.853239645121276,4.57142857142857
32,pr8,0.6,69,0.77496674185231,0.778107898062388,0.730478020634286,0.821644274074524,4.57142857142857
33,pr2,0.6,70,0.964790207077293,0.964565898620612,0.933134601182729,0.991839961699295,4.71428571428571
33,pr4,0.6,73,0.900850359428273,0.901879796946663,0.866091168618872,0.927747155104374,4.71428571428571
33,pr6,0.6,67,0.822744425795845,0.826116620346078,0.784518712484844,0.852057339633169,4.71428571428571
33,pr8,0.6,69,0.769342841994877,0.768159050117949,0.716841137329378,0.813718579995674,4.71428571428571
34,pr2,0.6,70,0.963704629246081,0.964364874559058,0.932011339952719,0.990275859016895,4.85714285714286
34,pr4,0.6,73,0.900285948898163,0.902060941640584,0.86644412262723,0.925744999936873,4.85714285714286
34,pr6,0.6,67,0.82139237699838,0.822412158261825,0.786170812173453,0.849462440569021,4.85714285714286
34,pr8,0.6,69,0.763995722845392,0.764831265312475,0.710564272618241,0.812731847488227,4.85714285714286
35,pr2,0.6,70,0.962701995925524,0.96401958970268,0.929637838619096,0.989238647680875,5
35,pr4,0.6,73,0.899863799182876,0.90317666930552,0.866109760024825,0.925899550088555,5
35,pr6,0.6,67,0.820334620958329,0.82280376735979,0.786165553585982,0.848709805925817,5
35,pr8,0.6,69,0.759194294416228,0.757441415206811,0.709112154639427,0.813361823807386,5
36,pr2,0.6,70,0.961863440469721,0.96381297917747,0.928755196238265,0.989067863172837,5.14285714285714
36,pr4,0.6,73,0.899640448628951,0.902992086366268,0.868486907353917,0.924106529882291,5.14285714285714
36,pr6,0.6,67,0.819576551838944,0.82018489119452,0.78380087058908,0.847874035047692,5.14285714285714
36,pr8,0.6,69,0.754851584253489,0.753276883148653,0.70363786985839,0.81178049683866,5.14285714285714
37,pr2,0.6,70,0.961194054331409,0.964330745624923,0.931053656973018,0.988939247764942,5.28571428571429
37,pr4,0.6,73,0.899590020084737,0.902179619628633,0.867387236674271,0.923374490342589,5.28571428571429
37,pr6,0.6,67,0.819206794997131,0.823307899961759,0.788076181603353,0.845419071929288,5.28571428571429
37,pr8,0.6,69,0.751022859233941,0.751248164585058,0.692609261798665,0.80788221895929,5.28571428571429
38,pr2,0.6,70,0.96062088600087,0.962670228469332,0.933277670571571,0.989970298544482,5.42857142857143
38,pr4,0.6,73,0.899624360224397,0.901001816241562,0.871013531717384,0.922993983053158,5.42857142857143
38,pr6,0.6,67,0.819260705838186,0.821185957804684,0.791590416939788,0.843516868029284,5.42857142857143
38,pr8,0.6,69,0.747608924712588,0.747548752070454,0.688391071626788,0.803850555174218,5.42857142857143
39,pr2,0.6,70,0.960068899580459,0.960713763428707,0.932481886007822,0.99001723708414,5.57142857142857
39,pr4,0.6,73,0.899745874171355,0.899732656085045,0.875796850515337,0.922064966631926,5.57142857142857
39,pr6,0.6,67,0.81942784047228,0.820818928725698,0.792759347412991,0.843347477920987,5.57142857142857
39,pr8,0.6,69,0.744846989423018,0.744243490486559,0.694851489119478,0.799618892652895,5.57142857142857
40,pr2,0.6,70,0.959502604968183,0.957864335068248,0.931819432812824,0.986363657157563,5.71428571428571
40,pr4,0.6,73,0.899831241232666,0.899271433683666,0.878600832690477,0.925615237531954,5.71428571428571
40,pr6,0.6,67,0.819742558331812,0.821750278214077,0.792307636014851,0.845114243049257,5.71428571428571
40,pr8,0.6,69,0.74246428703666,0.742102060235872,0.69622087831049,0.79957890402798,5.71428571428571
41,pr2,0.6,70,0.958855060592921,0.957738874147334,0.928977170283391,0.984008198752348,5.85714285714286
41,pr4,0.6,73,0.899814359496367,0.897613292309794,0.876263146342823,0.923748307296592,5.85714285714286
41,pr6,0.6,67,0.820107511017732,0.821269283229406,0.795669546547103,0.843797304985352,5.85714285714286
41,pr8,0.6,69,0.740185727102388,0.73728037452519,0.694437758416094,0.802450364704552,5.85714285714286
42,pr2,0.6,70,0.958150775855819,0.956447434274971,0.926577310810606,0.984480616607251,6
42,pr4,0.6,73,0.899672175042313,0.900448120198633,0.876429826141544,0.923349927254905,6
42,pr6,0.6,67,0.820332687606463,0.821328632791598,0.794725054322256,0.844464268480292,6
42,pr8,0.6,69,0.738241263341917,0.736691286815049,0.686317978694931,0.789820358351309,6
43,pr2,0.6,70,0.957345278553278,0.953880471626918,0.925039058229449,0.986002307050174,6.14285714285714
43,pr4,0.6,73,0.899469375085977,0.899538947921108,0.872942383954852,0.926679165729818,6.14285714285714
43,pr6,0.6,67,0.820436219842971,0.820856863700964,0.791724319638066,0.847613681963415,6.14285714285714
43,pr8,0.6,69,0.736674335204296,0.736937439592482,0.683545349426806,0.786407889104648,6.14285714285714
44,pr2,0.6,70,0.956387709296306,0.95348890253614,0.924671451054092,0.987561595171502,6.28571428571429
44,pr4,0.6,73,0.899105518294372,0.899602394954054,0.868399314975348,0.927748772192698,6.28571428571429
44,pr6,0.6,67,0.820260351133639,0.820730085756266,0.787259942651773,0.847798457711444,6.28571428571429
44,pr8,0.6,69,0.735083093157856,0.740225495905761,0.675759931126533,0.788931176876855,6.28571428571429
45,pr2,0.6,70,0.955269275540006,0.954738036799953,0.923103096764505,0.9859562345126,6.42857142857143
45,pr4,0.6,73,0.898563025312098,0.900508141013551,0.866605838528409,0.927935428113489,6.42857142857143
45,pr6,0.6,67,0.819758042166415,0.823824077359023,0.783259930228067,0.848412568135205,6.42857142857143
45,pr8,0.6,69,0.733911648217459,0.736815317574301,0.670913954729309,0.798230169351681,6.42857142857143
46,pr2,0.6,70,0.954009645759968,0.95531801389446,0.922265674962831,0.984672616239916,6.57142857142857
46,pr4,0.6,73,0.897781585829061,0.90017470791938,0.865705143878359,0.92577046809148,6.57142857142857
46,pr6,0.6,67,0.818837873604766,0.817807143862596,0.783926644663075,0.848567208586781,6.57142857142857
46,pr8,0.6,69,0.732685775625422,0.738928232671702,0.677513106694517,0.800830299524763,6.57142857142857
47,pr2,0.6,70,0.952812127535818,0.955934957519418,0.923490544103406,0.98316079413337,6.71428571428571
47,pr4,0.6,73,0.897033816868386,0.897852424992378,0.864180016973396,0.924273211301849,6.71428571428571
47,pr6,0.6,67,0.817739742145131,0.81808376137126,0.784736544170307,0.846827706745768,6.71428571428571
47,pr8,0.6,69,0.731697566990972,0.72927772684562,0.674750654604823,0.803986937658249,6.71428571428571
48,pr2,0.6,70,0.951825877719399,0.955114446220935,0.924083171159058,0.982520210479075,6.85714285714286
48,pr4,0.6,73,0.896429976722762,0.896509599125934,0.864538485819412,0.922942791387535,6.85714285714286
48,pr6,0.6,67,0.816737358981249,0.81910889877386,0.784897483034491,0.847313870087351,6.85714285714286
48,pr8,0.6,69,0.731534105818774,0.730523670782956,0.667269770221541,0.799564709414004,6.85714285714286
49,pr2,0.6,70,0.950948333924027,0.952603481079041,0.92402945075163,0.979952822300539,7
49,pr4,0.6,73,0.896003694490426,0.898591765493698,0.863740156495658,0.921815290632975,7
49,pr6,0.6,67,0.815862272715017,0.817643831062443,0.780144930163301,0.844652667926768,7
49,pr8,0.6,69,0.731987166180337,0.730913366551754,0.669341405648783,0.797271432366314,7
50,pr2,0.6,70,0.950096178692086,0.951289036756268,0.922172208413898,0.977764213644548,7.14285714285714
50,pr4,0.6,73,0.895653337614119,0.898705263051943,0.863399664388084,0.921338815042388,7.14285714285714
50,pr6,0.6,67,0.815331564658312,0.820189954979792,0.77472236841609,0.843147248576369,7.14285714285714
50,pr8,0.6,69,0.733061666305296,0.732796734014517,0.666715125537758,0.799133651833716,7.14285714285714
51,pr2,0.6,70,0.949193501573997,0.949159208217668,0.921565117893334,0.975834704895193,7.28571428571429
51,pr4,0.6,73,0.895244226284878,0.899786098165885,0.861410452572128,0.921688890976433,7.28571428571429
51,pr6,0.6,67,0.814848202997805,0.823365254415462,0.774362211946788,0.844443807376355,7.28571428571429
51,pr8,0.6,69,0.734112003099521,0.737302324616127,0.660160105537951,0.793914864347015,7.28571428571429
52,pr2,0.6,70,0.948260397029846,0.947992991895575,0.921627009493035,0.972515968991665,7.42857142857143
52,pr4,0.6,73,0.894834443077242,0.897095440089676,0.860479940996943,0.920136130144968,7.42857142857143
52,pr6,0.6,67,0.81435382179359,0.820055240465006,0.773253050653357,0.845933152451859,7.42857142857143
52,pr8,0.6,69,0.735484529461279,0.742103462962685,0.65803360463739,0.795641375961354,7.42857142857143
53,pr2,0.6,70,0.947356771042741,0.948704832756447,0.920474219474708,0.97050488344557,7.57142857142857
53,pr4,0.6,73,0.894528461419455,0.896580712255302,0.858021083328127,0.91961280421852,7.57142857142857
53,pr6,0.6,67,0.813996579354976,0.817578757324021,0.773772386908187,0.844927217262139,7.57142857142857
53,pr8,0.6,69,0.736969285942584,0.737309426342319,0.663444721062441,0.796780742005664,7.57142857142857
