rollback,group_id,scen_num,sample_num,capacity_multiplier,trigger_activated,exp_name,infected_cumul,crit_det_cumul,hosp_det_cumul,death_det_cumul,hosp_det,Ki_t,crit_det,date,new_infected,new_crit_det,new_hosp_det,new_death_det,reopen,delay,reopen_fct,reopen_fct2,rollback_fct,capacity_multiplier_fct,capacity_multiplier_fct2,date_peak,crit_det_peak,triggerDate,N_no_trigger,N_trigger,perc_trigger,rt_lower,rt_median,rt_upper,pop,capacity,rel_occupancy,capacity_per10000,crit_det_per10000,new_infected_per10000,rel_occupancy_peak,time_since_reopen,time_to_peak_after_reopen,time_to_trigger_after_reopen,time_since_trigger,time_to_peak_after_trigger,scen_id
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,273637,3284,9836,2202,187,0.099441,64,2020-09-01,,,,,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,,,,2456274,516,0.124031007751938,2.10074283243645,0.260557250534753,,1.09496124031008,0,97.3237924865827,70.6726296958879,-71,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,274448,3292,9873,2213,191,0.099441,59,2020-09-02,811,8,37,11,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,,,,2456274,516,0.114341085271318,2.10074283243645,0.240201215336726,3.30174890912007,1.09496124031008,1,97.3237924865827,70.6726296958879,-70,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,275199,3302,9918,2222,195,0.099441,58,2020-09-03,751,10,45,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,,,,2456274,516,0.112403100775194,2.10074283243645,0.23613000829712,3.05747648674374,1.09496124031008,2,97.3237924865827,70.6726296958879,-69,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,276006,3312,9961,2227,189,0.099441,63,2020-09-04,807,10,43,5,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,,,,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,3.28546408096165,1.09496124031008,3,97.3237924865827,70.6726296958879,-68,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,276758,3324,9994,2236,188,0.099441,65,2020-09-05,752,12,33,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,,,,2456274,516,0.125968992248062,2.10074283243645,0.264628457574359,3.06154769378335,1.09496124031008,4,97.3237924865827,70.6726296958879,-67,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,277486,3332,10037,2240,193,0.099441,66,2020-09-06,728,8,43,4,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,,,,2456274,516,0.127906976744186,2.10074283243645,0.268699664613964,2.96383872483282,1.09496124031008,5,97.3237924865827,70.6726296958879,-66,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,278258,3340,10066,2249,187,0.117181503,63,2020-09-07,772,8,29,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.1279020820632,1.17014252382267,1.21344423508931,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,3.14297183457546,1.09496124031008,6,97.3237924865827,70.6726296958879,-65,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,279052,3345,10099,2258,181,0.117181503,58,2020-09-08,794,5,33,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.11419772915107,1.15529073427329,1.19734656842498,2456274,516,0.112403100775194,2.10074283243645,0.23613000829712,3.23253838944678,1.09496124031008,7,97.3237924865827,70.6726296958879,-64,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,279849,3352,10133,2267,184,0.117181503,52,2020-09-09,797,7,34,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.10120256914485,1.14132378561212,1.18228823874987,2456274,516,0.10077519379845,2.10074283243645,0.211702766059487,3.2447520105656,1.09496124031008,8,97.3237924865827,70.6726296958879,-63,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,280570,3363,10164,2271,175,0.117181503,58,2020-09-10,721,11,31,4,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.0888258334434,1.12799632148908,1.16793160755857,2456274,516,0.112403100775194,2.10074283243645,0.23613000829712,2.93534027555558,1.09496124031008,9,97.3237924865827,70.6726296958879,-62,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,281396,3370,10200,2278,171,0.117181503,57,2020-09-11,826,7,36,7,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.07659390027514,1.11473152793714,1.15360521118775,2456274,516,0.11046511627907,2.10074283243645,0.232058801257514,3.36281701471416,1.09496124031008,10,97.3237924865827,70.6726296958879,-61,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,282164,3378,10251,2281,189,0.117181503,61,2020-09-12,768,8,51,3,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.06499270065988,1.10249013774034,1.14083522715511,2456274,516,0.118217054263566,2.10074283243645,0.248343629415937,3.12668700641704,1.09496124031008,11,97.3237924865827,70.6726296958879,-60,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,283021,3393,10296,2286,188,0.117181503,67,2020-09-12,857,15,45,5,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.06499270065988,1.10249013774034,1.14083522715511,2456274,516,0.12984496124031,2.10074283243645,0.27277087165357,3.48902443294193,1.09496124031008,11,97.3237924865827,70.6726296958879,-60,27,73
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,283798,3404,10340,2301,192,0.117181503,63,2020-09-13,777,11,44,15,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.05610207848884,1.09276778779011,1.13051172285296,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,3.16332786977349,1.09496124031008,12,97.3237924865827,70.6726296958879,-59,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,284659,3414,10385,2310,202,0.134922006,63,2020-09-14,861,10,45,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.0513313392819,1.08764879004607,1.12477495525896,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,3.50530926110035,1.09496124031008,13,97.3237924865827,70.6726296958879,-58,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,285579,3426,10427,2320,203,0.134922006,64,2020-09-15,920,12,42,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.05251362699773,1.08832875283014,1.1250847570034,2456274,516,0.124031007751938,2.10074283243645,0.260557250534753,3.74551047643708,1.09496124031008,14,97.3237924865827,70.6726296958879,-57,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,286440,3438,10469,2330,203,0.134922006,64,2020-09-16,861,12,42,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.05928550298461,1.09498030246688,1.13131233602204,2456274,516,0.124031007751938,2.10074283243645,0.260557250534753,3.50530926110035,1.09496124031008,15,97.3237924865827,70.6726296958879,-56,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,287319,3453,10518,2340,207,0.134922006,66,2020-09-17,879,15,49,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.07227333707528,1.10767006053348,1.14392885775394,2456274,516,0.127906976744186,2.10074283243645,0.268699664613964,3.57859098781325,1.09496124031008,16,97.3237924865827,70.6726296958879,-55,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,288219,3464,10556,2349,208,0.134922006,65,2020-09-18,900,11,38,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.08943596735638,1.12476726086102,1.16086275667901,2456274,516,0.125968992248062,2.10074283243645,0.264628457574359,3.66408633564497,1.09496124031008,17,97.3237924865827,70.6726296958879,-54,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,289179,3477,10600,2359,205,0.134922006,64,2020-09-19,960,13,44,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.10836746062951,1.14366486904786,1.17970507335907,2456274,516,0.124031007751938,2.10074283243645,0.260557250534753,3.9083587580213,1.09496124031008,18,97.3237924865827,70.6726296958879,-53,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,290194,3484,10638,2365,202,0.134922006,63,2020-09-20,1015,7,38,6,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.12628298419819,1.16119063193127,1.19687517611141,2456274,516,0.122093023255814,2.10074283243645,0.256486043495148,4.1322751451996,1.09496124031008,19,97.3237924865827,70.6726296958879,-52,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,291208,3498,10678,2380,203,0.152662509,60,2020-09-21,1014,14,40,15,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.14145200915303,1.17599668532455,1.21125077971948,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,4.12820393815999,1.09496124031008,20,97.3237924865827,70.6726296958879,-51,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,292235,3511,10718,2394,208,0.152662509,57,2020-09-22,1027,13,40,14,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.15215689388989,1.18621805577175,1.2210279762723,2456274,516,0.11046511627907,2.10074283243645,0.232058801257514,4.18112962967487,1.09496124031008,21,97.3237924865827,70.6726296958879,-50,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,293315,3521,10759,2399,206,0.152662509,60,2020-09-23,1080,10,41,5,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.15844216707197,1.19197999610418,1.22615896394376,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,4.39690360277396,1.09496124031008,22,97.3237924865827,70.6726296958879,-49,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,294405,3533,10798,2402,197,0.152662509,66,2020-09-24,1090,12,39,3,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.15983106439444,1.19269582276478,1.22623235978202,2456274,516,0.127906976744186,2.10074283243645,0.268699664613964,4.43761567317001,1.09496124031008,23,97.3237924865827,70.6726296958879,-48,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,295542,3541,10841,2413,198,0.152662509,60,2020-09-25,1137,8,43,11,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.1576445547323,1.18973794615901,1.2224564119105,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,4.62896240403147,1.09496124031008,24,97.3237924865827,70.6726296958879,-47,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,296737,3548,10887,2423,204,0.152662509,54,2020-09-26,1195,7,46,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.15265358101481,1.18407945015612,1.21595429850289,2456274,516,0.104651162790698,2.10074283243645,0.219845180138698,4.86509241232859,1.09496124031008,25,97.3237924865827,70.6726296958879,-46,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,297931,3561,10934,2428,200,0.152662509,60,2020-09-27,1194,13,47,5,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.14723510040023,1.17773466386101,1.20877450773465,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,4.86102120528899,1.09496124031008,26,97.3237924865827,70.6726296958879,-45,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,299188,3575,10982,2438,202,0.170403012,64,2020-09-28,1257,14,48,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.14202300612182,1.1717971293724,1.20208431452395,2456274,516,0.124031007751938,2.10074283243645,0.260557250534753,5.11750724878413,1.09496124031008,27,97.3237924865827,70.6726296958879,-44,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,300491,3585,11039,2448,210,0.170403012,60,2020-09-29,1303,10,57,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.13755525486993,1.16670468507553,1.19638744188285,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,5.30478277260599,1.09496124031008,28,97.3237924865827,70.6726296958879,-43,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,301881,3596,11104,2458,221,0.170403012,60,2020-09-30,1390,11,65,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.13454646098968,1.16321280911021,1.19235801176659,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,5.65897778505167,1.09496124031008,29,97.3237924865827,70.6726296958879,-42,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,303335,3606,11166,2467,229,0.170403012,58,2020-10-01,1454,10,62,9,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.13260768153369,1.16062439510049,1.18906028459001,2456274,516,0.112403100775194,2.10074283243645,0.23613000829712,5.91953503558642,1.09496124031008,30,97.3237924865827,70.6726296958879,-41,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,304847,3620,11226,2474,233,0.170403012,60,2020-10-01,1512,14,60,7,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.13260768153369,1.16062439510049,1.18906028459001,2456274,516,0.116279069767442,2.10074283243645,0.244272422376331,6.15566504388354,1.09496124031008,30,97.3237924865827,70.6726296958879,-41,27,73
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,306467,3633,11273,2482,228,0.170403012,64,2020-10-02,1620,13,47,8,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.13059678480197,1.15801504217455,1.1859288793575,2456274,516,0.124031007751938,2.10074283243645,0.260557250534753,6.59535540416094,1.09496124031008,31,97.3237924865827,70.6726296958879,-40,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,308011,3648,11338,2494,248,0.170403012,62,2020-10-03,1544,15,65,12,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.13020565275695,1.15712946650902,1.18446743857177,2456274,516,0.12015503875969,2.10074283243645,0.252414836455542,6.28594366915092,1.09496124031008,32,97.3237924865827,70.6726296958879,-39,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,309723,3657,11412,2500,272,0.170403012,62,2020-10-04,1712,9,74,6,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.13238025926433,1.15876887415012,1.18557089499005,2456274,516,0.12015503875969,2.10074283243645,0.252414836455542,6.96990645180464,1.09496124031008,33,97.3237924865827,70.6726296958879,-38,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,311501,3674,11484,2507,298,0.170403012,69,2020-10-05,1778,17,72,7,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.1373178353144,1.16335951796162,1.18979572783153,2456274,516,0.133720930232558,2.10074283243645,0.280913285732781,7.23860611641861,1.09496124031008,34,97.3237924865827,70.6726296958879,-37,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,313282,3692,11551,2517,303,0.170403012,73,2020-10-06,1781,18,67,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.14456615708529,1.170220837778,1.19624320019212,2456274,516,0.141472868217054,2.10074283243645,0.297198113891203,7.25081973753743,1.09496124031008,35,97.3237924865827,70.6726296958879,-36,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,315169,3703,11616,2524,313,0.170403012,76,2020-10-07,1887,11,65,7,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.15184002695207,1.17708747241347,1.20264149902304,2456274,516,0.147286821705426,2.10074283243645,0.309411735010019,7.68236768373561,1.09496124031008,36,97.3237924865827,70.6726296958879,-35,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,317076,3724,11689,2540,331,0.170403012,79,2020-10-08,1907,21,73,16,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.15717436806038,1.18196300302221,1.20716058689494,2456274,516,0.153100775193798,2.10074283243645,0.321625356128836,7.76379182452772,1.09496124031008,37,97.3237924865827,70.6726296958879,-34,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,319075,3740,11779,2548,354,0.170403012,83,2020-10-09,1999,16,90,8,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.16012264423974,1.18446048799916,1.209152226267,2456274,516,0.160852713178295,2.10074283243645,0.337910184287258,8.13834287217143,1.09496124031008,38,97.3237924865827,70.6726296958879,-33,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,321133,3758,11866,2561,365,0.170403012,84,2020-10-10,2058,18,87,13,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.16027132952228,1.18408242666809,1.20826167814569,2456274,516,0.162790697674419,2.10074283243645,0.341981391326863,8.37854408750815,1.09496124031008,39,97.3237924865827,70.6726296958879,-32,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,323316,3779,11949,2568,366,0.170403012,94,2020-10-11,2183,21,83,7,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.15844993277926,1.18173642931098,1.20533291653088,2456274,516,0.182170542635659,2.10074283243645,0.382693461722919,8.88744496745884,1.09496124031008,40,97.3237924865827,70.6726296958879,-31,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,325591,3800,12047,2583,385,0.170403012,97,2020-10-12,2275,21,98,15,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.15429575166971,1.17706215467936,1.20011823365993,2456274,516,0.187984496124031,2.10074283243645,0.394907082841735,9.26199601510255,1.09496124031008,41,97.3237924865827,70.6726296958879,-30,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,327847,3815,12149,2596,410,0.170403012,98,2020-10-13,2256,15,102,13,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.14882399332855,1.17107293443293,1.19361976319027,2456274,516,0.189922480620155,2.10074283243645,0.398978289881341,9.18464308135004,1.09496124031008,42,97.3237924865827,70.6726296958879,-29,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,330240,3842,12237,2613,421,0.170403012,106,2020-10-14,2393,27,88,17,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.14277221716925,1.1645206748331,1.18653067245939,2456274,516,0.205426356589147,2.10074283243645,0.431547946198185,9.742398445776,1.09496124031008,43,97.3237924865827,70.6726296958879,-28,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,332777,3860,12342,2623,429,0.170403012,112,2020-10-15,2537,18,105,10,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.13650607191314,1.15773219512486,1.17921818607512,2456274,516,0.217054263565891,2.10074283243645,0.455975188435818,10.3286522594792,1.09496124031008,44,97.3237924865827,70.6726296958879,-27,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,335374,3881,12440,2638,432,0.170403012,113,2020-10-16,2597,21,98,15,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.13098239117677,1.15177083812413,1.1728124788701,2456274,516,0.218992248062016,2.10074283243645,0.460046395475423,10.5729246818555,1.09496124031008,45,97.3237924865827,70.6726296958879,-26,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,337993,3900,12544,2655,460,0.170403012,110,2020-10-17,2619,19,104,17,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.12672809920623,1.14713339950538,1.16776107320659,2456274,516,0.213178294573643,2.10074283243645,0.447832774356607,10.6624912367268,1.09496124031008,46,97.3237924865827,70.6726296958879,-25,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,340868,3931,12655,2671,472,0.170403012,116,2020-10-18,2875,31,111,16,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.12335266294913,1.14336127650678,1.16361569926065,2456274,516,0.224806201550388,2.10074283243645,0.47226001659424,11.7047202388659,1.09496124031008,47,97.3237924865827,70.6726296958879,-24,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,343800,3963,12764,2691,477,0.170403012,123,2020-10-19,2932,32,109,20,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.12049950669641,1.14011828646669,1.15997344308478,2456274,516,0.238372093023256,2.10074283243645,0.500758465871479,11.9367790401234,1.09496124031008,48,97.3237924865827,70.6726296958879,-23,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,346797,3987,12891,2707,507,0.170403012,127,2020-10-19,2997,24,127,16,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.12049950669641,1.14011828646669,1.15997344308478,2456274,516,0.246124031007752,2.10074283243645,0.517043294029901,12.2014074976977,1.09496124031008,48,97.3237924865827,70.6726296958879,-23,27,73
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,349916,4025,13021,2731,527,0.170403012,135,2020-10-20,3119,38,130,24,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.11767414851734,1.13691336244308,1.15639510308926,2456274,516,0.261627906976744,2.10074283243645,0.549612950346745,12.6980947565296,1.09496124031008,49,97.3237924865827,70.6726296958879,-22,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,353136,4056,13156,2757,548,0.170403012,138,2020-10-21,3220,31,135,26,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.11578611827826,1.13470935096088,1.15382401456427,2456274,516,0.267441860465116,2.10074283243645,0.561826571465561,13.1092866675298,1.09496124031008,50,97.3237924865827,70.6726296958879,-21,27,3
pr2,842,886,80,0.6,1,20210517_IL_localeEMS_11_50perc_1daysdelay_pr2_triggeredrollback_reopen,356523,4089,13281,2787,551,0.170403012,136,2020-10-22,3387,33,125,30,50perc,1daysdelay,"Low
transmission
increse",Low,20,60,60,2020-12-07,565,2020-11-10,25,70,0.736842105263158,1.11634337403557,1.13493905027881,1.15378733716018,2456274,516,0.263565891472868,2.10074283243645,0.55368415738635,13.7891782431439,1.09496124031008,51,97.3237924865827,70.6726296958879,-20,27,3
