sample_num1,speciesS,initialAs,N_EMS_11,time_to_infectious,time_to_symptoms,time_to_hospitalization,time_to_critical,time_to_death,time_to_detection,time_to_detection_As,time_to_detection_Sym,time_to_detection_Sys,recovery_time_asymp,recovery_time_mild,recovery_time_hosp,recovery_time_crit,fraction_symptomatic,fraction_severe,fraction_critical,cfr,reduced_inf_of_det_cases,d_Sys,d_As,d_P,d_Sys_incr1,d_Sys_incr2,d_Sys_incr3,d_Sys_incr4,d_Sys_incr5,d_Sys_incr6,d_Sys_incr7,fraction_critical_incr1,fraction_critical_incr2,fraction_critical_incr3,ki_multiplier_3a_EMS_11,ki_multiplier_3b_EMS_11,ki_multiplier_3c_EMS_11,ki_multiplier_4_EMS_11,ki_multiplier_5_EMS_11,ki_multiplier_time_4_EMS_11,ki_multiplier_time_5_EMS_11,ki_multiplier_6_EMS_11,ki_multiplier_7_EMS_11,ki_multiplier_time_6_EMS_11,ki_multiplier_time_7_EMS_11,ki_multiplier_8_EMS_11,ki_multiplier_time_8_EMS_11,d_Sym_EMS_11,d_Sym_change1_EMS_11,d_Sym_change2_EMS_11,d_Sym_change3_EMS_11,d_Sym_change4_EMS_11,d_Sym_change5_EMS_11,reopening_multiplier_4_EMS_11,d_Sym_ct1_EMS_11,Ki_EMS_11,time_infection_import_EMS_11,trigger_EMS_11,d_Sym_ct1,change_testDelay_As_1,change_testDelay_Sym_1,reduced_inf_of_det_cases_ct1,trigger_delay_days,initialAs_EMS_11,speciesS_EMS_11,Ki,startdate,ki_multiplier_time_3a,ki_multiplier_time_3b,ki_multiplier_time_3c,socialDistance_rollback_time,gradual_reopening_time1,gradual_reopening_time2,gradual_reopening_time3,gradual_reopening_time4,today,detection_time_1,detection_time_2,detection_time_3,detection_time_4,detection_time_5,detection_time_6,detection_time_7,crit_time_1,crit_time_2,crit_time_3,d_Sym_change_time_1,d_Sym_change_time_2,d_Sym_change_time_3,d_Sym_change_time_4,d_Sym_change_time_5,contact_tracing_start_1,contact_tracing_stop1,change_testDelay_time1,cfr_time_1,cfr_time_2,fraction_dead,fraction_hospitalized,scen_num,capacity_multiplier,sample_num2,sample_num
125,12830632,10,2716921,4.11372433,2.794147636,4.014115453,5.654677885,4.58789277,2,5.771240161,7,2,8.406117923,9,4.514659582,8.806095393,0.514436164,0.070823902,0.27015578,0.014306933,0.292847048,0.004601231,0,0,0.06687186,0.187545765,0.270866865,0.371780057,0.48912728,0.750353348,0.909150378,0.226156996,0.080976632,0.077333929,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004972304,0.021230985,0.073263924,0.100116667,0.186481366,0.21110969,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.202007125,0.527837094,1379,0.4,4.0,1379
125,12830632,10,2716921,4.11372433,2.794147636,4.014115453,5.654677885,4.58789277,2,5.771240161,7,2,8.406117923,9,4.514659582,8.806095393,0.514436164,0.070823902,0.27015578,0.014306933,0.292847048,0.004601231,0,0,0.06687186,0.187545765,0.270866865,0.371780057,0.48912728,0.750353348,0.909150378,0.226156996,0.080976632,0.077333929,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004972304,0.021230985,0.073263924,0.100116667,0.186481366,0.21110969,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.202007125,0.527837094,1380,0.5,5.0,1380
125,12830632,10,2716921,4.11372433,2.794147636,4.014115453,5.654677885,4.58789277,2,5.771240161,7,2,8.406117923,9,4.514659582,8.806095393,0.514436164,0.070823902,0.27015578,0.014306933,0.292847048,0.004601231,0,0,0.06687186,0.187545765,0.270866865,0.371780057,0.48912728,0.750353348,0.909150378,0.226156996,0.080976632,0.077333929,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004972304,0.021230985,0.073263924,0.100116667,0.186481366,0.21110969,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.202007125,0.527837094,1381,0.6,6.0,1381
125,12830632,10,2716921,4.11372433,2.794147636,4.014115453,5.654677885,4.58789277,2,5.771240161,7,2,8.406117923,9,4.514659582,8.806095393,0.514436164,0.070823902,0.27015578,0.014306933,0.292847048,0.004601231,0,0,0.06687186,0.187545765,0.270866865,0.371780057,0.48912728,0.750353348,0.909150378,0.226156996,0.080976632,0.077333929,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004972304,0.021230985,0.073263924,0.100116667,0.186481366,0.21110969,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.202007125,0.527837094,1382,0.7,7.0,1382
125,12830632,10,2716921,4.11372433,2.794147636,4.014115453,5.654677885,4.58789277,2,5.771240161,7,2,8.406117923,9,4.514659582,8.806095393,0.514436164,0.070823902,0.27015578,0.014306933,0.292847048,0.004601231,0,0,0.06687186,0.187545765,0.270866865,0.371780057,0.48912728,0.750353348,0.909150378,0.226156996,0.080976632,0.077333929,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004972304,0.021230985,0.073263924,0.100116667,0.186481366,0.21110969,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.202007125,0.527837094,1383,0.8,8.0,1383
125,12830632,10,2716921,4.11372433,2.794147636,4.014115453,5.654677885,4.58789277,2,5.771240161,7,2,8.406117923,9,4.514659582,8.806095393,0.514436164,0.070823902,0.27015578,0.014306933,0.292847048,0.004601231,0,0,0.06687186,0.187545765,0.270866865,0.371780057,0.48912728,0.750353348,0.909150378,0.226156996,0.080976632,0.077333929,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004972304,0.021230985,0.073263924,0.100116667,0.186481366,0.21110969,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.202007125,0.527837094,1384,0.9,9.0,1384
125,12830632,10,2716921,4.11372433,2.794147636,4.014115453,5.654677885,4.58789277,2,5.771240161,7,2,8.406117923,9,4.514659582,8.806095393,0.514436164,0.070823902,0.27015578,0.014306933,0.292847048,0.004601231,0,0,0.06687186,0.187545765,0.270866865,0.371780057,0.48912728,0.750353348,0.909150378,0.226156996,0.080976632,0.077333929,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004972304,0.021230985,0.073263924,0.100116667,0.186481366,0.21110969,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.202007125,0.527837094,1385,1.0,10.0,1385
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1386,0.0,0.0,1386
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1387,0.1,1.0,1387
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1388,0.2,2.0,1388
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1389,0.3,3.0,1389
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1390,0.4,4.0,1390
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1391,0.5,5.0,1391
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1392,0.6,6.0,1392
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1393,0.7,7.0,1393
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1394,0.8,8.0,1394
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1395,0.9,9.0,1395
126,12830632,10,2716921,3.885970382,3.01791708,4.77108627,5.360748689,5.058734591,2,1.760977864,7,2,8.097194791,9,4.768394593,8.352680516,0.633869832,0.094460409,0.249874348,0.015037559,0.017928059,0.009106677,0,0,0.04411432,0.175627809,0.266845165,0.333192,0.458406553,0.787420372,0.925205237,0.153950247,0.079873471,0.069102631,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.007025325,0.022523901,0.095058681,0.156348373,0.228744045,0.335246757,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.159194301,0.590931351,1396,1.0,10.0,1396
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1397,0.0,0.0,1397
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1398,0.1,1.0,1398
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1399,0.2,2.0,1399
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1400,0.3,3.0,1400
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1401,0.4,4.0,1401
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1402,0.5,5.0,1402
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1403,0.6,6.0,1403
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1404,0.7,7.0,1404
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1405,0.8,8.0,1405
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1406,0.9,9.0,1406
127,12830632,10,2716921,4.062562837,3.420233462,5.945297238,4.682328075,4.135576637,2,1.704153171,7,2,8.476596964,9,5.894172819,9.73816815,0.623580017,0.061799981,0.229932024,0.028056956,0.021045093,0.017799273,0,0,0.076165475,0.137618695,0.22882825,0.442118608,0.46107661,0.797246574,0.870000621,0.182187127,0.098028893,0.074390171,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.004734731,0.031074285,0.067219137,0.105615308,0.166691622,0.215477964,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.453996189,0.316071786,1407,1.0,10.0,1407
128,12830632,10,2716921,4.19060068,3.071229827,4.181678666,4.722349036,5.931439702,2,5.490642267,7,2,8.554516097,9,5.506929833,9.032028885,0.614614252,0.089978399,0.262323772,0.019651713,0.231224318,0.005976568,0,0,0.084307569,0.111589122,0.287099184,0.397281238,0.598913404,0.695680671,0.940578528,0.160670465,0.092214778,0.066017954,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.006169997,0.045941656,0.07878897,0.190489728,0.179005965,0.130276677,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.218404786,0.519271442,1408,0.0,0.0,1408
128,12830632,10,2716921,4.19060068,3.071229827,4.181678666,4.722349036,5.931439702,2,5.490642267,7,2,8.554516097,9,5.506929833,9.032028885,0.614614252,0.089978399,0.262323772,0.019651713,0.231224318,0.005976568,0,0,0.084307569,0.111589122,0.287099184,0.397281238,0.598913404,0.695680671,0.940578528,0.160670465,0.092214778,0.066017954,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.006169997,0.045941656,0.07878897,0.190489728,0.179005965,0.130276677,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.218404786,0.519271442,1409,0.1,1.0,1409
128,12830632,10,2716921,4.19060068,3.071229827,4.181678666,4.722349036,5.931439702,2,5.490642267,7,2,8.554516097,9,5.506929833,9.032028885,0.614614252,0.089978399,0.262323772,0.019651713,0.231224318,0.005976568,0,0,0.084307569,0.111589122,0.287099184,0.397281238,0.598913404,0.695680671,0.940578528,0.160670465,0.092214778,0.066017954,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.006169997,0.045941656,0.07878897,0.190489728,0.179005965,0.130276677,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.218404786,0.519271442,1410,0.2,2.0,1410
128,12830632,10,2716921,4.19060068,3.071229827,4.181678666,4.722349036,5.931439702,2,5.490642267,7,2,8.554516097,9,5.506929833,9.032028885,0.614614252,0.089978399,0.262323772,0.019651713,0.231224318,0.005976568,0,0,0.084307569,0.111589122,0.287099184,0.397281238,0.598913404,0.695680671,0.940578528,0.160670465,0.092214778,0.066017954,1,1,0.075,0.087,0.062,115,140,0.113,0.087,171,191,0.087,232,0.006169997,0.045941656,0.07878897,0.190489728,0.179005965,0.130276677,0.068,0.25,1.143,58,516,0.17,2,2,0.675621658,7,10,2716911,6e-08,1/1/2020,71,76,80,242,250,257,264,271,274,66,73,80,87,94,108,152,91,121,152,74,105,121,152,182,242,880,242,152,182,0.218404786,0.519271442,1411,0.3,3.0,1411
