run_num,sample_num,nll,norm_rank
0,2,1.94192938826184,0
0,68,2.02133892913717,0.00255754475703325
0,280,2.03327355073611,0.0051150895140665
0,270,2.05082980577067,0.00767263427109975
0,26,2.08170147699966,0.010230179028133
0,136,2.10351089994791,0.0127877237851662
0,292,2.11520031961894,0.0153452685421995
0,101,2.15949312682379,0.0179028132992327
0,146,2.17494640267373,0.020460358056266
0,133,2.19192666668329,0.0230179028132992
0,62,2.20538674624492,0.0255754475703325
0,224,2.21569076278551,0.0281329923273657
0,174,2.23639780245009,0.030690537084399
0,258,2.25173856664462,0.0332480818414322
0,56,2.25347760411285,0.0358056265984655
0,156,2.25782860823013,0.0383631713554987
0,48,2.28671093869432,0.040920716112532
0,226,2.29232129725342,0.0434782608695652
0,29,2.29585462008602,0.0460358056265985
0,143,2.34048346127524,0.0485933503836317
0,109,2.35332362210169,0.051150895140665
0,325,2.35961155391546,0.0537084398976982
0,139,2.36478025115018,0.0562659846547315
0,385,2.41690535374675,0.0588235294117647
0,278,2.42818644952136,0.061381074168798
0,64,2.44373032180873,0.0639386189258312
0,252,2.47406415952133,0.0664961636828645
0,17,2.47960098358151,0.0690537084398977
0,148,2.48341394660941,0.0716112531969309
0,103,2.4854562061489,0.0741687979539642
0,295,2.51777842548757,0.0767263427109975
0,275,2.53881257895256,0.0792838874680307
0,115,2.54648324266811,0.0818414322250639
0,364,2.55667011631522,0.0843989769820972
0,257,2.56053230816672,0.0869565217391304
0,233,2.59633842330229,0.0895140664961637
0,150,2.61923063563909,0.0920716112531969
0,121,2.63353235913741,0.0946291560102302
0,151,2.65373219988537,0.0971867007672634
0,5,2.65817901184363,0.0997442455242967
0,375,2.67816989666101,0.10230179028133
0,155,2.68338625103644,0.104859335038363
0,158,2.69453595313505,0.107416879795396
0,57,2.69758530765534,0.10997442455243
0,268,2.71740394387407,0.112531969309463
0,194,2.7329343878644,0.115089514066496
0,210,2.73665471139261,0.117647058823529
0,163,2.748544291,0.120204603580563
0,49,2.79159357851075,0.122762148337596
0,353,2.80242207525565,0.125319693094629
0,100,2.80360235835076,0.127877237851662
0,16,2.80420459770891,0.130434782608696
0,261,2.8122915958298,0.132992327365729
0,316,2.82645029206657,0.135549872122762
0,358,2.82937903241333,0.138107416879795
0,36,2.84454890514946,0.140664961636829
0,380,2.84767344095797,0.143222506393862
0,126,2.86321288047929,0.145780051150895
0,318,2.86624975353145,0.148337595907928
0,65,2.87251501791078,0.150895140664962
0,244,2.89454132940034,0.153452685421995
0,344,2.91017327752865,0.156010230179028
0,13,2.95018340525012,0.158567774936061
0,334,2.98056204033383,0.161125319693095
0,273,2.99430093061139,0.163682864450128
0,323,3.02224527421872,0.166240409207161
0,80,3.02908756246574,0.168797953964194
0,34,3.03034193521449,0.171355498721228
0,234,3.03293345856948,0.173913043478261
0,383,3.03804225661992,0.176470588235294
0,299,3.0527986160747,0.179028132992327
0,10,3.08242260683473,0.181585677749361
0,58,3.12931009333286,0.186700767263427
0,276,3.13476223029364,0.18925831202046
0,222,3.13569241065343,0.191815856777494
0,70,3.15640452957893,0.194373401534527
0,271,3.15728790916536,0.19693094629156
0,397,3.17738369098936,0.199488491048593
0,283,3.18471521947731,0.202046035805627
0,265,3.21180684668393,0.20460358056266
0,164,3.21318546718969,0.207161125319693
0,367,3.24375053357248,0.209718670076726
0,72,3.24412057207665,0.21227621483376
0,319,3.25269847947809,0.214833759590793
0,223,3.26971866082177,0.217391304347826
0,149,3.27193150783091,0.219948849104859
0,349,3.29392705087109,0.222506393861893
0,211,3.29609686411055,0.225063938618926
0,309,3.29949210723539,0.227621483375959
0,198,3.33563705497303,0.230179028132992
0,374,3.35005993328569,0.232736572890026
0,296,3.38616803994186,0.235294117647059
0,294,3.42901448435749,0.237851662404092
0,277,3.43763382395047,0.240409207161125
0,110,3.44415448304129,0.242966751918159
0,230,3.44875158689565,0.245524296675192
0,365,3.48017011316993,0.248081841432225
0,293,3.49131771939957,0.253196930946292
0,263,3.49801805078909,0.255754475703325
0,369,3.51896483353757,0.258312020460358
